DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
FATICK,PALMARIN FACAO,ECOLE PALMARIN DIAKHANOR,01,344,SALLE 1
FATICK,PALMARIN FACAO,ECOLE PALMARIN FACAO,01,487,SALLE 1
FATICK,PALMARIN FACAO,ECOLE PUBLIQUE DJIFFERE,01,278,SALLE 1
FATICK,PALMARIN FACAO,ECOLE PUBLIQUE DJIFFERE,02,277,SALLE 2
FATICK,PALMARIN FACAO,ECOLE PUBLIQUE DJIFFERE,03,277,SALLE 3
FATICK,PALMARIN FACAO,PALMARIN FACAO,01,478,ECOLE PUBLIQUE CLASSE SN1
FATICK,PALMARIN FACAO,PALMARIN FACAO,02,475,ECOLE PUBLIQUE CLASSE SN4
FATICK,PALMARIN FACAO,PALMARIN FACAO,03,419,ECOLE PUBLIQUE SALLE 2
FATICK,PALMARIN FACAO,PALMARIN NGALLOU,01,587,ECOLE PUBLIQUE CLASSE N1
FATICK,PALMARIN FACAO,PALMARIN NGALLOU,02,584,ECOLE PUBLIQUE CLASSE N3
FATICK,PALMARIN FACAO,PALMARIN NGALLOU,03,584,ECOLE PUBLIQUE CLASSE N5
FATICK,PALMARIN FACAO,PALMARIN NGALLOU,04,60,ECOLE PUBLIQUE
