DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GOUDIRY,DIANKE MAKHA,BELLY POURY,1,228,CLASSE CI/CP
GOUDIRY,DIANKE MAKHA,BOKHOLAKHO,1,101,SALLE DE CLASSE
GOUDIRY,DIANKE MAKHA,DALAFING,1,362,CLASSE CI
GOUDIRY,DIANKE MAKHA,DIANKE MAKHAN,1,422,CLASSE CM2
GOUDIRY,DIANKE MAKHA,DIANKE MAKHAN,2,285,CLASSE CI
GOUDIRY,DIANKE MAKHA,GOUTTA CEBBE,1,414,CLASSE CM1
GOUDIRY,DIANKE MAKHA,KAVOYE,1,63,SALLE DE CLASSE
GOUDIRY,DIANKE MAKHA,KOTHIE,1,331,CLASSE CE1/CE2
GOUDIRY,DIANKE MAKHA,KOUFADOU,1,156,SALLE DE CLASSE
GOUDIRY,DIANKE MAKHA,MEDINA CODIOLON,1,194,CLASSE CI/CM2
GOUDIRY,DIANKE MAKHA,OUMBARE,1,103,ABRI PROVISOIRE
GOUDIRY,DIANKE MAKHA,SAME SORY DICKO,1,187,SALLE DE CLASSE
GOUDIRY,DIANKE MAKHA,SINTHIOU FODE,1,158,SALLE DE CLASSE
