DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GOUDIRY,BOUTOUCOUFARA,BELIWANE DAKA,1,239,CLASSE CE1/CM1
GOUDIRY,BOUTOUCOUFARA,BOUMBOUM CEBBE,1,169,CLASSE CM1
GOUDIRY,BOUTOUCOUFARA,BOUMBOUM FOULBES,1,136,CLASSE CP/CE2
GOUDIRY,BOUTOUCOUFARA,BOUTOUCOUFARA,1,359,CLASSE CE1/CE2
GOUDIRY,BOUTOUCOUFARA,GALLO,1,179,CLASSE CP/CE1
GOUDIRY,BOUTOUCOUFARA,KAYAN,1,255,SALLE DE CLASSE
GOUDIRY,BOUTOUCOUFARA,KINDIMERY,1,120,ABRI PROVISOIRE
GOUDIRY,BOUTOUCOUFARA,NGHO NGHOYA,1,169,CLASSE CM1
GOUDIRY,BOUTOUCOUFARA,SINTHIOU SALIF,1,106,CLASSE CI/CP
GOUDIRY,BOUTOUCOUFARA,THIMBIFARA,1,160,CLASSE CI/CE2
