DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BIGNONA,OULAMPANE,BALANKINE NORD,1,297,ECOLE SALLE 1
BIGNONA,OULAMPANE,BOUGOUTOUB DJOUNOUBOR,1,429,ECOLE SALLE 1
BIGNONA,OULAMPANE,BOUKEKOUM,1,386,ECOLE SALLE 1
BIGNONA,OULAMPANE,DIANGO,1,337,ECOLE SALLE 1
BIGNONA,OULAMPANE,DIANGO,2,336,ECOLE SALLE 2
BIGNONA,OULAMPANE,DIOUNDAN KATAMPOR,1,354,ECOLE SALLE 1
BIGNONA,OULAMPANE,DJILONGUIA,1,284,ECOLE SALLE 1
BIGNONA,OULAMPANE,GOUNGOULOU,1,237,ECOLE SALLE 1
BIGNONA,OULAMPANE,GRAND COULAYE,1,300,ECOLE SALLE 1
BIGNONA,OULAMPANE,KANDIADIOU,1,183,ECOLE SALLE 1
BIGNONA,OULAMPANE,KOUNDIOUGHOR,1,203,ECOLE SALLE 1
BIGNONA,OULAMPANE,MAMPALAGO,1,483,ECOLE SALLE 1
BIGNONA,OULAMPANE,MAMPALAGO,2,221,ECOLE SALLE 2
BIGNONA,OULAMPANE,OULAMPANE,1,467,ECOLE SALLE 1
BIGNONA,OULAMPANE,OULAMPANE,2,465,ECOLE SALLE 2
BIGNONA,OULAMPANE,SILINKINE,1,319,ECOLE SALLE 1
BIGNONA,OULAMPANE,SILINKINE,2,319,ECOLE SALLE 2
BIGNONA,OULAMPANE,YABOCOUNDA,1,384,ECOLE SALLE 1
