DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BIGNONA,SUEL,BALANDINE,1,177,ECOLE SALLE 1
BIGNONA,SUEL,BAYLA,1,573,ECOLE SALLE 1 BAT 1
BIGNONA,SUEL,BAYLA,2,579,ECOLE SALLE 1 BAT 2
BIGNONA,SUEL,BAYLA,3,137,ECOLE BAILA SALLE 1 BAT 3
BIGNONA,SUEL,CAPARAN,1,467,ECOLE SALLE 1
BIGNONA,SUEL,DIABOUDIOR,1,287,ECOLE SALLE 1
BIGNONA,SUEL,DIACOYE BANGA,1,502,ECOLE SALLE 1
BIGNONA,SUEL,DIATTANG,1,360,ECOLE SALLE 1
BIGNONA,SUEL,DIONGOL,1,159,ECOLE SALLE 1
BIGNONA,SUEL,DJILACOUNDA,1,248,ECOLE SALLE 1
BIGNONA,SUEL,KATINONG,1,292,ECOLE SALLE 1
BIGNONA,SUEL,KATOUDIE,1,186,ECOLE SALLE 1
BIGNONA,SUEL,NIANKITE,1,300,ECOLE SALLE 1
BIGNONA,SUEL,SUEL,1,383,ECOLE SALLE 1 BAT 1
BIGNONA,SUEL,SUEL,2,383,ECOLE SALLE 1 BAT 2
BIGNONA,SUEL,TALOUM,1,449,ECOLE SALLE 1
