DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MALEM HODAR,DAROU MINAM,DAROU MINAME 2,3,516,ECOLE SALLE 3
MALEM HODAR,DAROU MINAM,DIAGA KEUR SERIGNE NIANG,1,529,ECOLE SALLE 1
MALEM HODAR,DAROU MINAM,ECOLE ELEMENTAIRE DE DEPE,1,194,SALLE 1
MALEM HODAR,DAROU MINAM,KHAYRA 2,1,344,ECOLE SALLE 1
MALEM HODAR,DAROU MINAM,KHAYRA 2,2,345,ECOLE SALLE 2
MALEM HODAR,DAROU MINAM,KHELCOM DIAGA,1,452,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,KHELCOM DIAGA,2,453,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,MBABANE MOURIDE,1,583,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,MBABANE MOURIDE,2,188,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,MEDINA FALL DIAGA,1,465,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,MEDINA MBAYENE,1,232,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,TOUBA MINAM,1,318,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,TOUBA NDIENE,1,281,ABRI PROVISOIRE
MALEM HODAR,DAROU MINAM,VADIOUR HABATH,1,201,ABRI PROVISOIRE
MALEM HODAR,NDIOBENE SAMBA LAMO,KHOUNAKH,1,217,ABRI PROVISOIRE
MALEM HODAR,NDIOBENE SAMBA LAMO,KHOUROU GALLO,1,157,ABRI PROVISOIRE
MALEM HODAR,NDIOBENE SAMBA LAMO,KHOUROU NDIOBENE,1,258,ECOLE SALLE 1
MALEM HODAR,NDIOBENE SAMBA LAMO,LOUANGA,1,116,ECOLE ELEMENTAIRE
MALEM HODAR,NDIOBENE SAMBA LAMO,NDIOBENE,1,480,ECOLE SALLE 1
MALEM HODAR,NDIOBENE SAMBA LAMO,NDIOBENE,2,479,ECOLE SALLE 2
MALEM HODAR,NDIOBENE SAMBA LAMO,NDIOUM NDIAO,1,310,ABRI PROVISOIRE
MALEM HODAR,NDIOBENE SAMBA LAMO,PAFFA,1,539,ECOLE SALLE 1
MALEM HODAR,NDIOBENE SAMBA LAMO,PAFFA,2,119,CLASSE CP
MALEM HODAR,NDIOBENE SAMBA LAMO,SELI,1,307,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,ALLOUCKI NDOUCOUMANE,1,169,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,BODE,1,174,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,BOULEYDA,1,126,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,DELBI,1,578,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,DELBI,2,33,ECOLE SALLE 2
MALEM HODAR,DJANKE SOUF,DIACKSAO SALOUM,1,156,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,DIANKE KAO,1,215,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,DIANKE SOUF,1,514,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,DIANKE SOUF,2,182,ECOLE SALLE 2
MALEM HODAR,DJANKE SOUF,ECOLE NGHABA,1,416,SALLE 1
MALEM HODAR,DJANKE SOUF,ECOLE NGHABA,2,416,SALLE 2
MALEM HODAR,DJANKE SOUF,GOUBI,1,200,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,HAMDALAYE DELHI,1,199,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,MBABANENE,1,345,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,MEDINA DIANKE,1,529,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,MEDINA SYENE,1,409,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,MEDINA SYENE,2,401,ECOLE SALLE 3
MALEM HODAR,DJANKE SOUF,NAVARENE,1,453,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,NDIOTE BIRAM,1,134,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,NDIOTE MOR COUMBA,1,151,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,NDIOTE SEANE,1,186,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,TIP SALOUM,1,556,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,TIP SALOUM,2,42,ECOLE SALLE 2
MALEM HODAR,DJANKE SOUF,TIP SALOUM,3,42,ECOLE SALLE 3
MALEM HODAR,DJANKE SOUF,TOUBA MBAYENE,1,307,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,WANDE,1,380,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,BELEL BABOU,1,597,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,COURA KHAYE,1,465,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,COURA MOURIDE,1,588,CASE DE SANTE
KOUNGHEUL,LOUR ESCALE,COURA THIOBERI,1,327,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,DAROU SALAM NGUEYENE,1,218,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,GOUYE DIARAF CAMPEMENT,1,333,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,HAMDALLAYE PEULH,1,349,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,1,506,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,2,528,ECOLE SALLE 2
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,3,528,MAISON COMMUNAUTAIRE
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,4,501,ECOLE SALLE 5
KOUNGHEUL,LOUR ESCALE,MEDINA TOBENE 1,1,341,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,NDIAYENE LOUR,1,570,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,NGOUYE DIARAF MOURIDE,1,458,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,NIOLE PEULH,1,218,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,SOBEL DIAM DIAM,1,316,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,SOBEL DIAM DIAM,2,317,ECOLE SALLE 2
KOUNGHEUL,LOUR ESCALE,SOBEL NIOLE,1,258,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA ALI MBENDA,1,343,CASE DE SANTE
KOUNGHEUL,LOUR ESCALE,TOUBA ALI MBENDA,2,345,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA ALI MBENDA 2,1,161,DAROU DAME LEYE ECOLE CLASSE CE1
KOUNGHEUL,LOUR ESCALE,TOUBA GALLO,1,318,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA THIARENE,1,405,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA THIARENE,2,405,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,YETTI KHAYE,1,565,CASE DE SANTE
KOUNGHEUL,KOUNGHEUL,ECOLE 1,1,577,CLASSE CM 1 B
KOUNGHEUL,KOUNGHEUL,ECOLE 1,2,576,SALLE 2
KOUNGHEUL,KOUNGHEUL,ECOLE 1,3,578,SALLE DE CLASSE
KOUNGHEUL,KOUNGHEUL,ECOLE 1,4,578,CM2 B
KOUNGHEUL,KOUNGHEUL,ECOLE 2,1,330,CLASSE C E 1
KOUNGHEUL,KOUNGHEUL,ECOLE 2,2,328,CE1A
KOUNGHEUL,KOUNGHEUL,ECOLE 3,1,563,SALLE 1
KOUNGHEUL,KOUNGHEUL,ECOLE 3,2,570,SALLE 2
KOUNGHEUL,KOUNGHEUL,ECOLE 3,3,559,CM 1 A
KOUNGHEUL,KOUNGHEUL,ECOLE 3,4,570,SALLE 4
KOUNGHEUL,KOUNGHEUL,ECOLE 3,5,570,SALLE 5
KOUNGHEUL,KOUNGHEUL,ECOLE 3,6,557,ECOLE 3 SALLE DE CLASSE
KOUNGHEUL,KOUNGHEUL,ECOLE 3,7,570,ECOLE 3 SALLE DE CLASSE
KOUNGHEUL,KOUNGHEUL,ECOLE 3,8,564,ECOLE 3 SALLE DE CLASSE
KOUNGHEUL,KOUNGHEUL,ECOLE 3,9,566,CLASSE CM1 B
KOUNGHEUL,KOUNGHEUL,ECOLE 3,10,495,SALLE DE CLASSE
KOUNGHEUL,KOUNGHEUL,ECOLE 4,1,592,SALLE 1
KOUNGHEUL,KOUNGHEUL,ECOLE 4,2,591,SALLE 2
KOUNGHEUL,KOUNGHEUL,ECOLE 4,3,591,SALLE 3
KOUNGHEUL,KOUNGHEUL,ECOLE 4,4,590,CE2 A
KOUNGHEUL,KOUNGHEUL,ECOLE 5,1,583,CLASSE CM1 A
KOUNGHEUL,KOUNGHEUL,ECOLE 5,2,584,CLASSE CP B
KOUNGHEUL,KOUNGHEUL,ECOLE 5,3,582,CLASSE CI B
KOUNGHEUL,KOUNGHEUL,ECOLE 5,4,582,CLASSE CM1 B
KOUNGHEUL,KOUNGHEUL,ECOLE 5,5,582,CLASSE CE1 A
KOUNGHEUL,MAKA YOP,DAROU KAFFATE,1,437,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MAKA YOP,DAROU SALAM,1,256,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MAKA YOP,GUERANE FASS,1,393,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,GUERANE FASS,2,392,ECOLE SALLE 2
KOUNGHEUL,MAKA YOP,GUERANE GOUMACK,1,275,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,GUERANE GOUMACK,2,275,ECOLE SALLE 2
KOUNGHEUL,MAKA YOP,HANENE,1,361,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MAKA YOP,KAFFATE,1,472,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,MAKA YOP,1,401,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,MAKA YOP,2,401,ECOLE SALLE 2
KOUNGHEUL,MAKA YOP,MEDINA DEGOUYE,1,507,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,MEDINA DEGOUYE,2,279,ECOLE SALLE 2
KOUNGHEUL,MAKA YOP,MEDINA TOBENE,1,239,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MAKA YOP,NGAYENE,1,437,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MAKA YOP,SANTHIE KAFFATE,1,229,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,TAIBA NDIOUFFENE,1,231,ECOLE SALLE 1
KOUNGHEUL,MAKA YOP,TANEME,1,227,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,RIBOT ESCALE,BOKIDIOR,1,547,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,DAROU KHOUDOSS,1,467,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,DAROU KOUNG KOUNG,1,525,CASE DE SANTE
KOUNGHEUL,RIBOT ESCALE,DAROU KOUNG KOUNG,2,522,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,LOUGUE YAMA,1,403,ECOLE SALLE 1
KOUNGHEUL,RIBOT ESCALE,MAODO MOURIDE,1,495,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,MAODO MOURIDE,2,166,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,MEDINA MOUNAWARA,1,314,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,RIBOT ESCALE,1,578,MAISON COMMUNAUTAIRE
KOUNGHEUL,RIBOT ESCALE,RIBOT ESCALE,2,582,ECOLE SALLE 1
KOUNGHEUL,RIBOT ESCALE,RIBOT KODIOLI,1,391,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,TAIF THIECKENE,1,482,CASE DE SANTE
KOUNGHEUL,RIBOT ESCALE,TAIF THIECKENE,2,482,MAGASIN
KOUNGHEUL,RIBOT ESCALE,THIAKHATHIE MOURIDE,1,457,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,THIAKHATHIE MOURIDE,2,176,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,TOUBA BOGO,1,445,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,TOUBA BOGO,2,223,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,TOUBA LOUMBI 1,1,468,ABRI PROVISOIRE
KOUNGHEUL,RIBOT ESCALE,TOUBA LOUMBI 1,2,235,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,DAROU OUOLOF,1,571,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,DIOUNTO NGUEYENE,1,248,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,DOUBA LAMPOUR,1,389,ECOLE SALLE 1
KOUNGHEUL,IDA MOURIDE,DOUBA LAMPOUR,2,390,CP ECOLE ELEMENTAIRE
KOUNGHEUL,IDA MOURIDE,FASS DIEBEL,1,453,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,HAMDALAYE THIAMENE,1,128,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,HARAFA MBAYENE,1,289,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,IDA MOURIDE,1,543,ECOLE SALLE 1
KOUNGHEUL,IDA MOURIDE,IDA MOURIDE,2,533,MAISON COMMUNAUTAIRE
KOUNGHEUL,IDA MOURIDE,IDA MOURIDE,3,415,ECOLE SALLE 3
KOUNGHEUL,IDA MOURIDE,IDA NDAVENE,1,473,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,KEUR NGAYE,1,587,ECOLE SALLE 1
KOUNGHEUL,IDA MOURIDE,KEUR NGAYE,2,69,ECOLE SALLE 2
KOUNGHEUL,IDA MOURIDE,KHOURDANE,1,382,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,MISSIRAH OMAR SARR,1,140,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,NDOUNE,1,499,SALLE 2
KOUNGHEUL,IDA MOURIDE,NDOUNE,2,499,SALLE DE CLASSE
KOUNGHEUL,IDA MOURIDE,NGOUYE SIVAKH,1,142,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,PIRE NANGO,1,509,ECOLE SALLE 1
KOUNGHEUL,IDA MOURIDE,PIRE NANGO,2,99,ECOLE SALLE 2
KOUNGHEUL,IDA MOURIDE,PIRE NDAVENE,1,411,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,SIBINOKHO,1,147,ABRI PROVISOIRE
KOUNGHEUL,IDA MOURIDE,TOUBA GOUYE,1,308,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,DAROU FANA,1,280,ECOLE SALLE 1
KOUNGHEUL,FASS THIEKENE,DAROU MBAYENE,1,278,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,DOUBEL GUEDE,1,380,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,FASS THIECKENE,1,524,ECOLE SALLE 1
KOUNGHEUL,FASS THIEKENE,FASS THIECKENE,2,525,SALLE DE CLASSE
KOUNGHEUL,FASS THIEKENE,KEUR ABDOULAYE FANTA,1,567,ECOLE SALLE 1
KOUNGHEUL,FASS THIEKENE,KEUR ABDOULAYE FANTA,2,65,ECOLE SALLE 2
KOUNGHEUL,FASS THIEKENE,KEUR OMAR BOUNE,1,259,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,KEUR SERIGNE DIEBEL,1,588,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,KOUNGHEUL SOCE,1,519,ECOLE SALLE 1
KOUNGHEUL,FASS THIEKENE,KOUNO BABOU NGUETH,1,309,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,MAKA KATAL,1,256,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,MEDINA FASS,1,207,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,MEDINA TAHIROU,1,487,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,MEDINA TAHIROU,2,147,ECOLE SALLE 2
KOUNGHEUL,FASS THIEKENE,MINAME,1,409,ECOLE SALLE 1
KOUNGHEUL,FASS THIEKENE,MINAME,2,314,ECOLE SALLE 2
KOUNGHEUL,FASS THIEKENE,MISSIRAH KOUTHIAM,1,314,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,MISSIRAH THIECKENE,1,56,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,PIRAME,1,310,MAGASIN
KOUNGHEUL,FASS THIEKENE,PIRAME,2,310,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,SAME DIEBEL,1,560,ECOLE SALLE 1
KOUNGHEUL,FASS THIEKENE,SANTHIE PATHE,1,147,ABRI PROVISOIRE
KOUNGHEUL,FASS THIEKENE,TOBENE MALICK,1,471,CASE DE SANTE
KOUNGHEUL,MISSIRAH WADENE,ARAFATH,1,448,ECOLE SALLE 1
KOUNGHEUL,MISSIRAH WADENE,ARAFATH,2,447,ECOLE SALLE 2
KOUNGHEUL,MISSIRAH WADENE,ARAFATH,3,448,SALLE DE CLASSE
KOUNGHEUL,MISSIRAH WADENE,AYNOUMANE TAMBEDOU,1,525,CASE DE SANTE
KOUNGHEUL,MISSIRAH WADENE,COLY OMAR DAGA,1,183,ABRI PROVISOIRE
KOUNGHEUL,MISSIRAH WADENE,DIMISKHA,1,571,ABRI PROVISOIRE
KOUNGHEUL,MISSIRAH WADENE,DIMISKHA,2,569,ABRI PROVISOIRE
KOUNGHEUL,MISSIRAH WADENE,DIMISKHA,3,123,ABRI PROVISOIRE
KOUNGHEUL,MISSIRAH WADENE,FASS NDIAYENE,1,280,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MISSIRAH WADENE,KEUR MALICK MARAME,1,339,ABRI PROVISOIRE
KOUNGHEUL,MISSIRAH WADENE,MBAYE MBAYE,1,571,ECOLE SALLE 1
KOUNGHEUL,MISSIRAH WADENE,MBAYE MBAYE,2,38,ECOLE SALLE 2
KOUNGHEUL,MISSIRAH WADENE,MEDINA COLI,1,373,CASE DE SANTE
KOUNGHEUL,MISSIRAH WADENE,MEDINA NDRAME,1,389,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,MISSIRAH WADENE,MISSIRAH,1,541,ECOLE SALLE 1
KOUNGHEUL,MISSIRAH WADENE,MISSIRAH,2,541,ECOLE SALLE 2
KOUNGHEUL,MISSIRAH WADENE,MISSIRAH,3,540,ECOLE SALLE 3
KOUNGHEUL,MISSIRAH WADENE,MISSIRAH,4,542,ECOLE SALLE 4
KOUNGHEUL,MISSIRAH WADENE,NDRAME SALI,1,147,ABRI PROVISOIRE
KOUNGHEUL,MISSIRAH WADENE,PORT NDRAME,1,366,ECOLE SALLE 1
KOUNGHEUL,MISSIRAH WADENE,TAYBA THIALLENE,1,424,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,BOUSTANE KOUCOTO,1,317,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,BOUSTANE KOUCOTO,2,317,ECOLE SALLE 2
KOUNGHEUL,SALY ESCALE,FASS KATI,1,307,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,HILIASSA,1,384,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,KEUR ALI LOBE,1,358,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,KEUR BARA,1,280,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,KEUR MANDOUMBE,1,467,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,KEUR MANDOUMBE,2,469,ECOLE SALLE 2
KOUNGHEUL,SALY ESCALE,KEUR SAGAR NDIAYE,1,316,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,KEUR SAMBA NDIAMBANE,1,407,CASE DE SANTE
KOUNGHEUL,SALY ESCALE,KHOSS NANOU,1,286,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,KOO SOCE,1,282,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,KOUMBIDIA PEULH,1,272,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,KOUMBIDIA SOCE,1,533,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,MAKA GOUYE OUOLOF,1,397,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,MINAL IBRA DIENG,1,251,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,NDIAPTO SALI,1,278,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,PAKABOURE,1,552,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,SALI ESCALE,1,333,MAISON COMMUNAUTAIRE
KOUNGHEUL,SALY ESCALE,SALI ESCALE,2,333,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,SINE MATAR,1,331,ECOLE SALLE 1
KOUNGHEUL,SALY ESCALE,THIONGUE PEULH,1,198,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,VILANENE 1,1,285,ABRI PROVISOIRE
KOUNGHEUL,SALY ESCALE,VOYE BOURE NDOMENE,1,144,CASE DE SANTE
