DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KEDOUGOU,NINEFECHA,AFIA MAGASIN,01,258,CM2
KEDOUGOU,NINEFECHA,ASSONY,01,254,CLASSE CE2
KEDOUGOU,NINEFECHA,BARABOYE,01,421,CLASSE CP
KEDOUGOU,NINEFECHA,DONGOLNIALBI,01,360,CLASSE CE 2
KEDOUGOU,NINEFECHA,HAMDALLAYE,01,280,CM1
KEDOUGOU,NINEFECHA,KESSEMA,01,254,ABRI PROVISOIRE
KEDOUGOU,NINEFECHA,NAMEL,01,121,CM1
KEDOUGOU,NINEFECHA,NDEBOU BANDE,01,185,CM2
KEDOUGOU,NINEFECHA,NINEFECHA,01,448,CM2
KEDOUGOU,NINEFECHA,THIARMALEL,01,118,CLASSE CI
KEDOUGOU,NINEFECHA,WOURIDIE,01,206,CM2
