DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
FOUNDIOUGNE,DIAGANE BARKA,DIAGANE BARKA THILOR,01,436,ECOLE 1 SALLE 1
FOUNDIOUGNE,DIAGANE BARKA,DIAGANE BARKA THILOR,02,435,CM1 ELEMENTAIRE
FOUNDIOUGNE,DIAGANE BARKA,DIALABA,01,360,ECOLE 1 CLASSE 1
FOUNDIOUGNE,DIAGANE BARKA,ECOLE ELEMENTAIRE KEUR LAHINE NDITI,01,159,ECOLE 1 SALLE 1
FOUNDIOUGNE,DIAGANE BARKA,KEUR ALI GUEYE,01,159,ECOLE 1 SALLE 1
FOUNDIOUGNE,DIAGANE BARKA,KEUR BAKARY CISSE,01,289,ABRI PROVISOIRE
FOUNDIOUGNE,DIAGANE BARKA,KEUR MAMADOU FATOUMA,01,159,CE1 ECOLE ELEMENTAIRE
FOUNDIOUGNE,DIAGANE BARKA,LOUMENE,01,417,ABRI PROVISOIRE
FOUNDIOUGNE,DIAGANE BARKA,NDIAYE NDIAYE SERERE,01,150,CE2 ECOLE ELEMENTAIRE
FOUNDIOUGNE,DIAGANE BARKA,NDOFFANE NDARI,01,296,ECOLE 1 SALLE CM 2
FOUNDIOUGNE,DIAGANE BARKA,NGAYENE MOMAR,01,274,ABRI PROVISOIRE
FOUNDIOUGNE,DIAGANE BARKA,SOROM,01,579,ECOLE 1 SALLE 1
FOUNDIOUGNE,DIAGANE BARKA,SOROM,02,103,ECOLE 1 SALLE 2
