DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GUINGUINEO,GUINGUINEO,ECOLE EL HADJI FODE DIOUF,01,580,CLASSE CP A
GUINGUINEO,GUINGUINEO,ECOLE EL HADJI FODE DIOUF,02,580,CM1A
GUINGUINEO,GUINGUINEO,ECOLE EL HADJI FODE DIOUF,03,581,CM2A
GUINGUINEO,GUINGUINEO,ECOLE EL HADJI FODE DIOUF,04,580,CI 2
GUINGUINEO,GUINGUINEO,ECOLE ELH.DOUDOU KANTE,01,576,CE 2
GUINGUINEO,GUINGUINEO,ECOLE ELH.DOUDOU KANTE,02,575,CE 1
GUINGUINEO,GUINGUINEO,ECOLE ELH.DOUDOU KANTE,03,575,CI A
GUINGUINEO,GUINGUINEO,ECOLE ELH.DOUDOU KANTE,04,576,CM1 B
GUINGUINEO,GUINGUINEO,ECOLE FARABOUGOU,01,450,CE 2
GUINGUINEO,GUINGUINEO,ECOLE MOUSTAPHA SARR,01,587,CLASSE CE 1 B
GUINGUINEO,GUINGUINEO,ECOLE MOUSTAPHA SARR,02,587,CM1 A
GUINGUINEO,GUINGUINEO,ECOLE MOUSTAPHA SARR,03,587,CE2 A
GUINGUINEO,GUINGUINEO,ECOLE MOUSTAPHA SARR,04,587,CP A
GUINGUINEO,GUINGUINEO,ECOLE MOUSTAPHA SARR,05,587,CP B
GUINGUINEO,GUINGUINEO,ECOLE MOUSTAPHA SARR,06,587,CM2 B
GUINGUINEO,GUINGUINEO,MAIRIE,01,552,ECOLE MATERNELLE (P S1)
GUINGUINEO,GUINGUINEO,MAIRIE,02,550,ECOLE MATERNELLE (P SECTION) 2
GUINGUINEO,GUINGUINEO,MAIRIE,03,544,ECOLE MATERNELLE (G SECTION) 1
GUINGUINEO,GUINGUINEO,MAIRIE,04,470,ECOLE MATERNELLE (M S)
GUINGUINEO,GUINGUINEO,MAIRIE,05,469,ECOLE MATERNELLE (G S2)
