DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LOUGA,NDIAGNE,NDIAGNE,01,567,ECOLE PRIMAIRE THIABOUGUEL SALLE 1
LOUGA,NDIAGNE,NDIAGNE,02,565,ECOLE PRIMAIRE THIABOUGUEL SALLE 2
LOUGA,NDIAGNE,NDIAGNE,03,565,ECOLE PRIMAIRE CLASSE CE2 A
LOUGA,NDIAGNE,NDIAGNE,04,563,ECOLE PRIMAIRE CLASSE CM 2 A
LOUGA,NDIAGNE,NDIAGNE,05,556,ECOLE PRIMAIRE CLASSE CM 1 A
LOUGA,NDIAGNE,NDIAGNE,06,572,ECOLE PRIMAIRE CE 1 A
LOUGA,NDIAGNE,NDIAGNE,07,563,ECOLE PRIMAIRE CLASSE CE1 B
LOUGA,NDIAGNE,NDIAGNE,08,419,ECOLE SALLE DE CLASSE
LOUGA,NDIAGNE,NDIAGNE 2,01,142,ECOLE P  NDIAGNE 2 CLASSE CM1A
LOUGA,NDIAGNE,THIALENE 1,01,170,ECOLE PRIMAIRE CLASSE CE2
