DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LOUGA,THIAMENE CAYOR,BELGARKI,01,346,ECOLE PRIMAIRE CLASSE CE1
LOUGA,THIAMENE CAYOR,ECOLE DAROU MBAYE,01,209,ECOLE PRIMAIRE
LOUGA,THIAMENE CAYOR,ECOLE ELEMENTAIRE DE TORDIO,01,234,ECOLE ELEMENTAIRE DE TORDIO
LOUGA,THIAMENE CAYOR,ECOLE NDIAO 1,01,174,ECOLE PRIMAIRE
LOUGA,THIAMENE CAYOR,ECOLE PRIMAIRE MOUGNAREL 1,01,331,SALLE DE CLASSE
LOUGA,THIAMENE CAYOR,ECOLE PRIMAIRE THIANOR 1,01,165,SALLE DE CLASSE
LOUGA,THIAMENE CAYOR,GUELI,01,278,ECOLE PRIMAIRE CLASSE CM1
LOUGA,THIAMENE CAYOR,GUELI,02,279,ECOLE PRIMAIRE CLASSE CE1
LOUGA,THIAMENE CAYOR,KEUR BASSINE,01,515,ECOLE PRIMAIRE CLASSE CM2
LOUGA,THIAMENE CAYOR,MAIMOUNA,01,412,ECOLE PRIMAIRE CLASSE CM2
LOUGA,THIAMENE CAYOR,MAIMOUNA,02,411,ECOLE PRIMAIRE CLASSE CE1
LOUGA,THIAMENE CAYOR,MBACKE BARI,01,122,ECOLE PRIMAIRE CLASSE CI
LOUGA,THIAMENE CAYOR,MOUKH MOUKH,01,327,ECOLE PRIMAIRE CLASSE CM2
LOUGA,THIAMENE CAYOR,MOUKH MOUKH,02,327,ECOLE PRIMAIRE CLASSE CI
LOUGA,THIAMENE CAYOR,NDIAMBOR,01,194,ECOLE PRIMAIRE CLASSE CI
LOUGA,THIAMENE CAYOR,NDIARE TOUBA NDIAYE,01,293,ECOLE FRANCO ARABE CLASSE CE2
LOUGA,THIAMENE CAYOR,SANGHE,01,183,ECOLE PRIMAIRE
LOUGA,THIAMENE CAYOR,SIEGE ASUFOR MOUGNAREL 2,01,421,SIEGE ASUFOR
LOUGA,THIAMENE CAYOR,THIAMENE,01,565,ECOLE ELEMENTAIRE DE THIAMENE 1
LOUGA,THIAMENE CAYOR,THIAMENE,02,570,ECOLE PRIMAIRE THIAMENE 1 CI B
LOUGA,THIAMENE CAYOR,THIAMENE,03,557,ECOLE PRIMAIRE THIAMENE 1 CI A
LOUGA,THIAMENE CAYOR,THIAMENE,04,553,ECOLE PRIMAIRE THIAMENE 1 CP A
LOUGA,THIAMENE CAYOR,THIAMENE,05,389,ECOLE PRIMAIRE THIAMENE 1 CE2
