DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
NIORO DU RIP,NIORO DU RIP,C.E.T.E.F,01,215,CEM NIORO SUD SALLE 13
NIORO DU RIP,NIORO DU RIP,C.E.T.E.F,02,216,CEM NIORO SUD SALLE 18
NIORO DU RIP,NIORO DU RIP,ECOLE DAROU SALAM,01,354,CLASSE CM 2B
NIORO DU RIP,NIORO DU RIP,ECOLE DAROU SALAM,02,354,CLASSE CE2B
NIORO DU RIP,NIORO DU RIP,ECOLE INSA BOBO BA,01,590,CLASSE CM2B
NIORO DU RIP,NIORO DU RIP,ECOLE INSA BOBO BA,02,585,CLASSE CI A
NIORO DU RIP,NIORO DU RIP,ECOLE INSA BOBO BA,03,584,CLASSE CPA
NIORO DU RIP,NIORO DU RIP,ECOLE INSA BOBO BA,04,582,CE1 B
NIORO DU RIP,NIORO DU RIP,ECOLE INSA BOBO BA,05,116,CI B
NIORO DU RIP,NIORO DU RIP,ECOLE MAMOUR NDARY,01,593,CEM SALLE 01
NIORO DU RIP,NIORO DU RIP,ECOLE MAMOUR NDARY,02,593,CEM SALLE 03
NIORO DU RIP,NIORO DU RIP,ECOLE MAMOUR NDARY,03,593,CEM SALLE 07
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO NORD,01,566,CLASSE CPA
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO NORD,02,567,CLASSE CE2A
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO NORD,03,551,CM2 B
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO NORD,04,195,CEM1 A
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO SUD,01,548,CLASSE CM2A
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO SUD,02,548,CLASSE CI
NIORO DU RIP,NIORO DU RIP,ECOLE NIORO SUD,03,549,CI A
NIORO DU RIP,NIORO DU RIP,ECOLE SAER MATY BA,01,462,CLASSE CM2A
NIORO DU RIP,NIORO DU RIP,ECOLE SAER MATY BA,02,462,CLASSE CPA
NIORO DU RIP,NIORO DU RIP,ECOLE SAER MATY BA,03,462,CE1 B
NIORO DU RIP,NIORO DU RIP,ECOLE SARA THILLOR BESSANE,01,598,ECOLE SARA THILOR BESSANE
NIORO DU RIP,NIORO DU RIP,ECOLE SARA THILLOR BESSANE,02,597,ECOLE SARA THILOR BESSANE
NIORO DU RIP,NIORO DU RIP,ECOLE SARA THILLOR BESSANE,03,597,CLASSE CEIB
NIORO DU RIP,NIORO DU RIP,ECOLE SARA THILLOR BESSANE,04,597,CLASSE CM1A
NIORO DU RIP,NIORO DU RIP,ECOLE SARA THILLOR BESSANE,05,598,CEM NIORO DAROU SALAM SALLE 1
NIORO DU RIP,NIORO DU RIP,ECOLE SARA THILLOR BESSANE,06,598,CEM NIORO DAROU SALAM SALLE 2
