DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GUEDIAWAYE,GOLF SUD,ECOLE UNESCO HAMO 3,03,543,CLASSE CP B
GUEDIAWAYE,GOLF SUD,ECOLE UNESCO HAMO 3,04,359,SALLE DE CLASSE
GUEDIAWAYE,GOLF SUD,ECOLE Y UNITE 3,01,555,CLASSE CM2 B
GUEDIAWAYE,GOLF SUD,ECOLE Y UNITE 3,02,567,CLASSE CE2 B
GUEDIAWAYE,GOLF SUD,ECOLE Y UNITE 3,03,559,CLASSE CIA
GUEDIAWAYE,GOLF SUD,ECOLE Y UNITE 3,04,558,CLASSE CP B
GUEDIAWAYE,GOLF SUD,ECOLE Y UNITE 3,05,553,CLASSE CM1 A
GUEDIAWAYE,GOLF SUD,ECOLE Y UNITE 3,06,558,SALLE DE CLASSE
GUEDIAWAYE,GOLF SUD,ECOLE Z UNITE 4,01,552,CLASSE CP A
GUEDIAWAYE,GOLF SUD,ECOLE Z UNITE 4,02,554,CLASSE CE2 A
GUEDIAWAYE,GOLF SUD,ECOLE Z UNITE 4,03,565,CLASSE CM2 B
GUEDIAWAYE,GOLF SUD,ECOLE Z UNITE 4,04,563,CLASSE CM1 B
GUEDIAWAYE,GOLF SUD,ECOLE Z UNITE 4,05,564,CLASE CE1 A
GUEDIAWAYE,GOLF SUD,ECOLE Z UNITE 4,06,536,SALLE DE CLASSE
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,01,580,FOYER SOCIO EDUCATIF
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,02,585,SECONDE SA BLOC ONU
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,03,582,PREMIERE S1 BLOC ONU
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,04,584,PREMIERE L1H BLOC OUA
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,05,582,SECONDE SC BLOC OUA
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,06,583,TERMINALE L1A BLOC CDEAO
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,07,584,TERMINALE L'1B BLOC CDEAO
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,08,584,SALLE DE CLASSE
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,09,583,SALLE DE CLASSE
GUEDIAWAYE,GOLF SUD,LYCEE PARCELLES ASSAINIES GUEDIAWAY,10,582,SALLE DE CLASSE
