DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
RUFISQUE,YENE,ECOLE ELEMENTAIRE DE YENE TODD,01,567,CLASSE CI
RUFISQUE,YENE,ECOLE ELEMENTAIRE DE YENE TODD,02,568,CLASSE CM1
RUFISQUE,YENE,ECOLE ELEMENTAIRE NDOUKHOURA PEULH 2,01,382,DISPENSAIRE SALLE D'ATTENTE
RUFISQUE,YENE,ECOLE ELEMENTAIRE NIAYES KHAYES,01,207,ECOLE NIAYES KHAYES CE 1
RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,01,567,CLASSE CE2
RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,02,565,CLASSE CM1
RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,03,569,CLASSE CM2
RUFISQUE,YENE,ECOLE ELEMENTAIRE TOUBAB DIALAO,04,116,CLASSE CI
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,01,569,ECOLE ELE YENE GUEDJI CI A
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,02,570,ECOLE ELE YENE GUEDJI CI B
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,03,566,ECOLE ELE YENE GUEDJI CP A
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,04,566,ECOLE ELE YENE GUEDJI CP B
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,05,566,ECOLE ELE YENE GUEDJI CE1 A
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,06,567,ECOLE ELE YENE GUEDJI CE2 A
RUFISQUE,YENE,ECOLE ELEMENTAIRE YENE GUEDJ,07,219,CLASSE CM1 A
RUFISQUE,YENE,ECOLE NIANGHAL,01,570,CLASSE CIA
RUFISQUE,YENE,ECOLE NIANGHAL,02,570,CLASSE CI B
RUFISQUE,YENE,ECOLE NIANGHAL,03,570,CLASSE CI C
RUFISQUE,YENE,ECOLE NIANGHAL,04,571,CLASSE CP B
RUFISQUE,YENE,ECOLE NIANGHAL,05,570,CLASSE C M 1 A
RUFISQUE,YENE,ECOLE NIANGHAL,06,570,CLASSE CM1 B
RUFISQUE,YENE,ECOLE NIANGHAL,07,570,SALLE CM1 B
RUFISQUE,YENE,ECOLE PUBLIQUE DE KELLE,01,523,CLASSE CM2
RUFISQUE,YENE,ECOLE PUBLIQUE DE KELLE,02,215,CLASSE CE2 A
RUFISQUE,YENE,ECOLE PUBLIQUE NDITAKH,01,575,CLASSE CM 1
RUFISQUE,YENE,ECOLE PUBLIQUE NDITAKH,02,583,CLASSE CE 2
RUFISQUE,YENE,ECOLE PUBLIQUE NDITAKH,03,74,CLASSE CI
RUFISQUE,YENE,ECOLE YENE KAW,01,576,CLASSE CM1 A
RUFISQUE,YENE,ECOLE YENE KAW,02,575,CLASSE CM2 A
RUFISQUE,YENE,ECOLE YENE KAW,03,574,CLASSE C M 2 B
RUFISQUE,YENE,ECOLE YENE KAW,04,573,CLASSE C E 1 WOLOF
RUFISQUE,YENE,ECOLE YENE KAW,05,158,CLASSE CP B
