DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MALEM HODAR,DJANKE SOUF,ALLOUCKI NDOUCOUMANE,01,169,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,BODE,01,174,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,BOULEYDA,01,126,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,DELBI,01,578,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,DELBI,02,33,ECOLE SALLE 2
MALEM HODAR,DJANKE SOUF,DIACKSAO SALOUM,01,156,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,DIANKE KAO,01,215,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,DIANKE SOUF,01,514,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,DIANKE SOUF,02,182,ECOLE SALLE 2
MALEM HODAR,DJANKE SOUF,ECOLE NGHABA,01,416,SALLE 1
MALEM HODAR,DJANKE SOUF,ECOLE NGHABA,02,416,SALLE 2
MALEM HODAR,DJANKE SOUF,GOUBI,01,200,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,HAMDALAYE DELHI,01,199,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,MBABANENE,01,345,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,MEDINA DIANKE,01,529,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,MEDINA SYENE,01,409,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,MEDINA SYENE,02,401,ECOLE SALLE 3
MALEM HODAR,DJANKE SOUF,NAVARENE,01,453,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,NDIOTE BIRAM,01,134,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,NDIOTE MOR COUMBA,01,151,ECOLE SALLE 1
MALEM HODAR,DJANKE SOUF,NDIOTE SEANE,01,186,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,TIP SALOUM,01,556,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,TIP SALOUM,02,42,ECOLE SALLE 2
MALEM HODAR,DJANKE SOUF,TIP SALOUM,03,42,ECOLE SALLE 3
MALEM HODAR,DJANKE SOUF,TOUBA MBAYENE,01,307,ABRI PROVISOIRE
MALEM HODAR,DJANKE SOUF,WANDE,01,380,ECOLE SALLE 1
