DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BAKEL,MOUDERI,BONDJI,1,387,CLASSE CE1
BAKEL,MOUDERI,DIAMWELY,1,361,ABRI PROVISOIRE
BAKEL,MOUDERI,ECOLE 2 DE MOUDERY,1,432,SALLE 1
BAKEL,MOUDERI,ECOLE 2 DE MOUDERY,2,432,SALLE 3
BAKEL,MOUDERI,ECOLE 2 DE MOUDERY,3,434,SALLE DE CLASSE
BAKEL,MOUDERI,ELINGARA,1,299,CLASSE CM1
BAKEL,MOUDERI,ELINGARA,2,300,CLASSE CE2
BAKEL,MOUDERI,GALLADE,1,540,CLASSE CE2
BAKEL,MOUDERI,GANDE,1,574,CLASSE CE 2
BAKEL,MOUDERI,MANAEL,1,385,CLASSE CP
BAKEL,MOUDERI,MANAEL,2,387,CLASSE CM1
BAKEL,MOUDERI,MANTHIABOU,1,359,ABRI PROVISOIRE
BAKEL,MOUDERI,MOUDERY ECOLE 1,1,522,CLASSE CP
BAKEL,MOUDERI,MOUDERY ECOLE 1,2,521,CLASSE CE1
BAKEL,MOUDERI,MOUDERY ECOLE 1,3,522,CLASSE CM2
BAKEL,MOUDERI,MOUDERY ECOLE 1,4,521,SALLE DE CLASSE
BAKEL,MOUDERI,NAMANDERI,1,296,ABRI PROVISOIRE
BAKEL,MOUDERI,TOURIME,1,556,CLASSE CE1
BAKEL,MOUDERI,TOURIME,2,557,CLASSE CM1
BAKEL,MOUDERI,TUABOU,1,478,CLASSE CP
BAKEL,MOUDERI,TUABOU,2,477,CLASSE CE2
BAKEL,MOUDERI,TUABOU,3,479,CLASSE CM2
