DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TAMBACOUNDA,NIANI TOUCOULEUR,BARSAFO,1,181,CLASSE CI
TAMBACOUNDA,NIANI TOUCOULEUR,CISSECOUNDA,1,438,CLASSE CE1
TAMBACOUNDA,NIANI TOUCOULEUR,DIAMAGUENE SINE,1,309,CLASSE CP
TAMBACOUNDA,NIANI TOUCOULEUR,DIANECOUNDA,1,29,ABRI PROVISOIRE
TAMBACOUNDA,NIANI TOUCOULEUR,DJIDA MOURIDE,1,328,CLASSE CE1
TAMBACOUNDA,NIANI TOUCOULEUR,FELANE SINE,1,213,CLASSE CE1
TAMBACOUNDA,NIANI TOUCOULEUR,HAMDALLAYE MALICK,1,204,ABRI PROVISOIRE
TAMBACOUNDA,NIANI TOUCOULEUR,KAHAO MOUSSA SY,1,153,CLASSE CE2
TAMBACOUNDA,NIANI TOUCOULEUR,KAHAO TABANE,1,288,CLASSE  CE1
TAMBACOUNDA,NIANI TOUCOULEUR,KALELA,1,129,ABRI PROVISOIRE
TAMBACOUNDA,NIANI TOUCOULEUR,KOUSSALANG,1,54,ABRI PROVISOIRE
TAMBACOUNDA,NIANI TOUCOULEUR,LAMA SAMBA,1,140,ABRI PROVISOIRE
TAMBACOUNDA,NIANI TOUCOULEUR,NDIAYENE,1,365,CLASSE CI
TAMBACOUNDA,NIANI TOUCOULEUR,SILLAME,1,307,CLASSE CI
TAMBACOUNDA,NIANI TOUCOULEUR,TOUBA BELEL,1,223,CLASSE CI
TAMBACOUNDA,NIANI TOUCOULEUR,TOUBA KAWSARA,1,171,CLASSE CP
TAMBACOUNDA,NIANI TOUCOULEUR,TOUBA TERRES NEUVES,1,216,CLASSE CP
