DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TAMBACOUNDA,KOUSSANAR,BOHE BALEDJIE,1,262,CLASSE CP
TAMBACOUNDA,KOUSSANAR,BOKILOTIE,1,82,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,BOULEL,1,75,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,C E M KOUSSANAR,1,550,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,C E M KOUSSANAR,2,547,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,DAWADY MEISSA PATHE,1,569,CLASSE CI
TAMBACOUNDA,KOUSSANAR,DAWADY MEISSA PATHE,2,222,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,DIAREL ASSANE,1,42,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,ECOLE 2 KOUSSANAR,1,392,CLASSE CE2
TAMBACOUNDA,KOUSSANAR,ECOLE 2 KOUSSANAR,2,393,CLASSE CM2
TAMBACOUNDA,KOUSSANAR,ECOLE 4 KOUSSANAR ELEVAGE,1,504,CLASSE CP
TAMBACOUNDA,KOUSSANAR,ECOLE 4 KOUSSANAR ELEVAGE,2,503,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,ECOLE KOUMAN SANE,1,521,CLASSE CI
TAMBACOUNDA,KOUSSANAR,ECOLE KOUMAN SANE,2,522,CLASSE CE2B
TAMBACOUNDA,KOUSSANAR,ECOLE KOUMAN SANE,3,520,CLASSECPB
TAMBACOUNDA,KOUSSANAR,ECOLE MADINA TINGOLY,1,118,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,ECOLE MBOUL,1,132,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,ECOLE SINTHIOU DAVADY,1,112,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,ECOLE SINTHIOU PAGNATE,1,155,CLASSE CI
TAMBACOUNDA,KOUSSANAR,KALBIROM,1,271,CLASSE CE1
TAMBACOUNDA,KOUSSANAR,KOLOMBA,1,138,CLASSE CE1
TAMBACOUNDA,KOUSSANAR,KOUTHIA FARINDALA MANDINGUE,1,207,CLASSE CE2
TAMBACOUNDA,KOUSSANAR,KOUTHIAKOTO NDENE,1,163,CLASSE CP
TAMBACOUNDA,KOUSSANAR,MAGASIN CEREALIER KOUSSANAR,1,285,MAGASIN
TAMBACOUNDA,KOUSSANAR,NGALLA BAWDE,1,49,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,PAGNATE DEMBA DJIBEL,1,191,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,PAKIRANE,1,200,CLASSE CI
TAMBACOUNDA,KOUSSANAR,SAM,1,146,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SARE GOUBOU,1,124,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SARE NGAYE SAMBA,1,197,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SARE SAMBAROU,1,199,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,SINTHIOU BALA MALSINE,1,74,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,SINTHIOU COUMBIDIA,1,192,CLASSE CI
TAMBACOUNDA,KOUSSANAR,SINTHIOU DEMBA DORO,1,49,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SINTHIOU DOUBEL PARAWOL,1,40,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SINTHIOU HAMADI HAMATH,1,209,CLASSE CI
TAMBACOUNDA,KOUSSANAR,SINTHIOU HAMADOU OUALI,1,92,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SINTHIOU MABOUBE,1,62,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SINTHIOU PASS,1,164,CLASSE CP
TAMBACOUNDA,KOUSSANAR,SINTHIOU SAMBAROU,1,108,SALLE DE CLASSE
TAMBACOUNDA,KOUSSANAR,SINTHIOU SAMBAROU DEME,1,248,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,SINTHIOU SILAMAKAN,1,144,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,TOUBERE DIAOUBE,1,43,ABRI PROVISOIRE
TAMBACOUNDA,KOUSSANAR,VOURO SENO,1,166,CASE DE SANTE
