DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TAMBACOUNDA,TAMBACOUNDA,CEM QUINZAMBOUGOU,1,559,SALLE 2
TAMBACOUNDA,TAMBACOUNDA,CEM QUINZAMBOUGOU,2,559,SALLE 3
TAMBACOUNDA,TAMBACOUNDA,CEM QUINZAMBOUGOU,3,557,SALLE 4
TAMBACOUNDA,TAMBACOUNDA,ECOLE ABATTOIRS COMPLEMENTAIRE,1,489,CLASSE CP A
TAMBACOUNDA,TAMBACOUNDA,ECOLE ABATTOIRS COMPLEMENTAIRE,2,487,CLASSE CM2 B
TAMBACOUNDA,TAMBACOUNDA,ECOLE ABATTOIRS COMPLEMENTAIRE,3,490,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,1,570,CLASSE CIA
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,2,568,CLASSE CIB
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,3,580,CLASSE CE1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,4,569,CLASSE CE1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,5,573,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,6,567,CLASSE CM2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,7,575,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE ADJA AIDA MBAYE,8,269,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,1,591,CLASSE CPA
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,2,588,CLASSE CPB
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,3,591,CLASSE CE1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,4,591,CLASSE CE1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,5,589,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,6,589,CLASSE CE2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,7,590,CLASSE CM1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,8,590,CLASSE CM1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,9,588,CLASSE CM2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,10,589,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,11,586,CLASSE CIA
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,12,589,CLASSE CIB
TAMBACOUNDA,TAMBACOUNDA,ECOLE BOUNAMA DIALLO,13,592,SALLE DES MAITRES
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,1,591,CLASSE CIA
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,2,589,CLASSE CPA
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,3,592,CLASSE CM2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,4,590,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,5,592,CLASSE CM1 A
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,6,591,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,7,590,CLASSE CE2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUREL DIADIE,8,589,CLASSE CP B
