DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BOUNKILING,TANKON,DAROU SALAM MADY MBAYE,1,413,ECOLE DAROU S. M. M SALLE DE CLASSE
BOUNKILING,TANKON,DAROU SALAM MADY MBAYE,2,409,ECOLE DAROU S. M. M SALLE DE CLASSE
BOUNKILING,TANKON,ECOLE DE BAMBADALLA,1,451,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE KOEL MOUNKTALLA,1,286,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SACITA,1,309,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SARE BOCARA,1,327,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SARE HAMATH SAMBA 2,1,530,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SARE HAMATH SAMBA 2,2,100,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SATEME,1,484,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SATEME,2,283,ABRI PROVISOIRE
BOUNKILING,TANKON,GOUTOU DEMBA BA,1,289,ECOLE GOUTOU D.BA SALLE DE CLASSE
BOUNKILING,TANKON,SARE HAMATH SAMBA 1,1,115,ABRI PROVISOIRE
BOUNKILING,TANKON,SARE MAMADY DIALLO,1,464,CLASSE CI
BOUNKILING,TANKON,TANKON,1,549,CLASSE CI
BOUNKILING,TANKON,TANKON,2,549,CLASSE CE1
BOUNKILING,TANKON,TANKON,3,549,CLASSE CM1
