DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,1,581,CLASSE CI A
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,2,581,CLASSE CP B
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,3,579,CLASSE CM1 A
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,4,580,CLASSE CM2 B
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,5,580,LYCEE MEDINA WANDIFA SALLE 6
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,6,582,LYCEE MEDINA WANDIFA SALLE 7
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,7,580,LYCEE MEDINA WANDIFA SALLE 8
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,8,579,ECOLE TOUBE ELHADJI CM2
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,9,580,ECOLE TOUBE ELHADJI CE2
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,10,580,ECOLE TOUBE ELHADJI CP
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,11,579,ECOLE TOUBA EL HADJI CI
BOUNKILING,MADINA WANDIFA,MEDINA WANDIFA,12,581,ECOLE TOUBA EL HADJI CE1
