DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBACKE,KAEL,ECOLE GOUBE,01,104,ABRI PROVISOIRE
MBACKE,KAEL,ECOLE LAMA 2,01,228,ECOLE LAMA 2 CLASSE CM2
MBACKE,KAEL,FASS KAEL,01,190,CLASSE CP
MBACKE,KAEL,KAEL,01,227,CLASSE CP
MBACKE,KAEL,KAEL,02,226,CLASSE CE1
MBACKE,KAEL,MAGASIN VILLAGEOIS SAM THIALLE,01,350,ABRI PROVISOIRE
MBACKE,KAEL,MAGASIN VILLAGEOIS TOUBA BOBOREL,01,41,ABRI PROVISOIRE
MBACKE,KAEL,MAIRIE DE KAEL,01,514,SALLE 1
MBACKE,KAEL,MAIRIE DE KAEL,02,281,SALLE DE DELIBERATION
MBACKE,KAEL,MBANANY 2,01,529,ABRI PROVISOIRE
MBACKE,KAEL,TOUBA KAEL,01,300,ABRI PROVISOIRE
