DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LINGUERE,GASSANE,BELEL DIAWBE,01,206,SALLE CLASSE CI
LINGUERE,GASSANE,BELTATY SERERE,01,225,ECOLE ARABE BELTATY SERERE
LINGUERE,GASSANE,DAROU MINAME TAIF,01,286,SALLE CLASSE CP
LINGUERE,GASSANE,DAROU SAL DIOP,01,259,ECOLE CLASSE CI
LINGUERE,GASSANE,DAROU SAL DIOP,02,258,ECOLE CLASSE CP
LINGUERE,GASSANE,FASS LOLY,01,274,CASE DE SANTE
LINGUERE,GASSANE,FASS TOURE,01,263,ABRI PROVISOIRE
LINGUERE,GASSANE,FASS TOURE,02,264,ABRI PROVISOIRE
LINGUERE,GASSANE,GASSANE,01,460,CLASSE CM2A
LINGUERE,GASSANE,GASSANE,02,459,CLASSE CM2B
LINGUERE,GASSANE,GASSANE,03,460,CLASSE CE2A
LINGUERE,GASSANE,GASSANE,04,460,CLASSE CE1
LINGUERE,GASSANE,GASSANE,05,458,CLASSE CP
LINGUERE,GASSANE,GASSANE,06,458,CLASSE CI
LINGUERE,GASSANE,GASSANE,07,460,CLASSE CE2B
LINGUERE,GASSANE,MEDINA NGUEYENE,01,287,ECOLE CLASSE CI
LINGUERE,GASSANE,SANGUE,01,302,CLASSE CM1
LINGUERE,GASSANE,SANGUE,02,301,SALLE DE CLASSE
LINGUERE,GASSANE,TOUBA OLDOU,01,254,CLASSE CM1
LINGUERE,GASSANE,TOUBA TOURE SIBOL,01,156,ECOLE CLASSE CI
