DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LINGUERE,THIARGNY,KHOGUE,01,424,CLASSE CM2
LINGUERE,THIARGNY,KODJOLE,01,127,CLASSE CI
LINGUERE,THIARGNY,LINDE,01,304,CLASSE CM2
LINGUERE,THIARGNY,LINDE,02,304,CLASSE CE2
LINGUERE,THIARGNY,LINDE MOURIDE,01,185,ABRI PROVISOIRE
LINGUERE,THIARGNY,LOL LOL,01,491,CLASSE CI
LINGUERE,THIARGNY,NGUELWAR GUELY,01,144,ECOLE CLASSE CI
LINGUERE,THIARGNY,NIERY,01,311,CLASSE CI
LINGUERE,THIARGNY,THIARGNY,01,504,CLASSE CI
LINGUERE,THIARGNY,THIARGNY,02,504,CLASSE CE2
LINGUERE,THIARGNY,THIARGNY,03,503,CLASSE CM1
LINGUERE,THIARGNY,THIOMBY GOUYE GUENE,01,142,ECOLE ELEMENTAIRE THIOMBY
LINGUERE,THIARGNY,TOUBA BELEL LINDE,01,144,CASE DE SANTE
LINGUERE,THIARGNY,VENDOU SENO 1,01,420,CLASSE CI
LINGUERE,THIARGNY,WIS WIS,01,166,ABRI PROVISOIRE
