DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LINGUERE,YANG YANG,KADD PEULH,01,167,SALLE DE CLASSE
LINGUERE,YANG YANG,KALOSSY OUOLOF,01,244,ECOLE KALOSSY OUOLOF
LINGUERE,YANG YANG,MEVELLE OUOLOF,01,245,ECOLE MEVELLE OUOLOF
LINGUERE,YANG YANG,MEWELLE PEULH,01,412,ECOLE MEVELLE PEULPH
LINGUERE,YANG YANG,NDALLA AYRANCOBE,01,146,ECOLE ELEMENTAIRE
LINGUERE,YANG YANG,NDIANE,01,188,ECOLE NDIANE
LINGUERE,YANG YANG,NDIAYENE SABOUR 1,01,285,CASE SANTE NDIAYENE SABOUR  1
LINGUERE,YANG YANG,NDOGANTOU PEULH,01,104,SALLE ECOLE ELEMENTAIRE
LINGUERE,YANG YANG,NGOUILLE DIERY,01,410,ECOLE NGOUILLE DIERY
LINGUERE,YANG YANG,NGUER VENDOU DIABY,01,298,ECOLE NGUER VENDOU DIABY
LINGUERE,YANG YANG,TONGUE,01,455,SALLE ECOLE ELEMENTAIRE
LINGUERE,YANG YANG,YANG YANG,01,255,ECOLE YANG YANG
LINGUERE,YANG YANG,YANG YANG,02,254,CLASSE CM 2
