DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,01,580,CI A
LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,02,579,CP A
LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,03,578,CE1 A
LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,04,577,C2 B
LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,05,576,CM2 A
LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,06,579,CM1 B
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,01,366,CI A
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,02,367,CP A
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,03,366,CP B
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,04,365,CE1 B
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,05,367,CE2 A
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,06,362,CM2 A
LINGUERE,LINGUERE,ECOLE DAOUDA DIA,07,366,CM2 C
LINGUERE,LINGUERE,ECOLE LINGUERE 7,01,437,SALLE 1
LINGUERE,LINGUERE,ECOLE LINGUERE 7,02,437,SALLE 2
LINGUERE,LINGUERE,ECOLE LINGUERE 7,03,436,SALLE 3
LINGUERE,LINGUERE,ECOLE LINGUERE 7,04,436,SALLE 4
LINGUERE,LINGUERE,ECOLE LINGUERE DIAMBOR,01,548,C2 A
LINGUERE,LINGUERE,ECOLE LINGUERE DIAMBOR,02,536,CM1 A
LINGUERE,LINGUERE,ECOLE LINGUERE DIAMBOR,03,244,CE1 A
LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,01,542,SALLE 11
LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,02,553,SALLE 13
LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,03,544,SALLE 1
LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,04,546,SALLE 25
LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,05,480,SALLE 23
LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,06,480,SALLE 17
