DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KOUMPENTOUM,KOUTHIA GAYDI,BANDIAGARA,1,103,CLASSE CP
KOUMPENTOUM,KOUTHIA GAYDI,BOUDOUCK,1,177,CLASSE CE 2
KOUMPENTOUM,KOUTHIA GAYDI,BOULIMANGA MANDINGUE,1,224,CLASSE CI
KOUMPENTOUM,KOUTHIA GAYDI,KOUTHIA GAYDI,1,532,CLASSE CE 2
KOUMPENTOUM,KOUTHIA GAYDI,KOUTHIA GAYDI,2,275,CLASSE CM1
KOUMPENTOUM,KOUTHIA GAYDI,LOFFE,1,541,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,NDAYAR,1,132,CLASSE CP
KOUMPENTOUM,KOUTHIA GAYDI,PASS TOROBE,1,92,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,PIRE GOUNDO,1,175,CLASSE CM 1
KOUMPENTOUM,KOUTHIA GAYDI,PIRE MBARA,1,148,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,SARE BAMOL,1,312,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,SARE SICOUNA,1,346,CLASSE CE 2
KOUMPENTOUM,KOUTHIA GAYDI,SINTHIOU DENE NDAO,1,325,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,SINTHIOU SAMBA DEME BOGAL,1,82,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,SINTHIOU SAMBA YABE,1,228,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIA GAYDI,VELINGARA GUINTHE,1,124,ABRI PROVISOIRE
