DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KOUMPENTOUM,KOUTHIABA WOLOF,BALL OUOLOF,1,519,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,BANTANGHEL OUOLOF,1,275,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,BOYNGUEL DADI,1,322,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,DAROU KHADIM,1,79,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,DAROU NDIAYENE,1,460,CLASSE CM 2
KOUMPENTOUM,KOUTHIABA WOLOF,DIAMEGUENE,1,124,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,FASS THIEKENE,1,229,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,GAVANE,1,224,CLASSE CM 2
KOUMPENTOUM,KOUTHIABA WOLOF,KEUR NDONGO,1,229,CLASSE CM2
KOUMPENTOUM,KOUTHIABA WOLOF,KOUKOUYEL PEULH,1,185,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA OUOLOF,1,506,CLASSE CM2
KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA OUOLOF,2,506,CLASSE CE2
KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA PEULH,1,460,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,MALEMBA,1,520,CLASSE CE2
KOUMPENTOUM,KOUTHIABA WOLOF,MISSIRAH MOURIDE,1,275,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,NGATHIE OUOLOF,1,112,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,NGAYENE,1,219,CLASSE CM1
KOUMPENTOUM,KOUTHIABA WOLOF,PALANGHE HAMADI,1,435,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,PANAL,1,191,CLASSE CM2
KOUMPENTOUM,KOUTHIABA WOLOF,SARE BOYLI,1,244,CLASSE CE1
KOUMPENTOUM,KOUTHIABA WOLOF,SINTHIOU SYLLA KA,1,128,CLASSE CP
KOUMPENTOUM,KOUTHIABA WOLOF,SINTHIOU THIAKHATHIE,1,259,CLASSE CP
KOUMPENTOUM,KOUTHIABA WOLOF,SYLL PEULH,1,90,CLASSE CP
KOUMPENTOUM,KOUTHIABA WOLOF,SYLL SERIGNE MALICK,1,458,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,SYLL THIAKHENE,1,197,ABRI PROVISOIRE
KOUMPENTOUM,KOUTHIABA WOLOF,TAIBA NDOMENE,1,132,ABRI PROVISOIRE
