DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TIVAOUANE,NGANDIOUF,BEGAL,1,448,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,DAROU NDIAYE,1,361,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,DAROU SAM,1,438,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,DAROU TANDINE,1,299,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,GADE BITIVE,1,400,SALLE CLASSE
TIVAOUANE,NGANDIOUF,GADE YELLE,1,235,SALLE CLASSE 1
TIVAOUANE,NGANDIOUF,GADE YELLE,2,237,SALLE CLASSE 2
TIVAOUANE,NGANDIOUF,GATTY GNINGUE,1,337,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,GATTY GOUYE,1,198,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,GATTY NDONGO,1,451,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,GATTY NGARAF,1,325,SALLE CLASSE
TIVAOUANE,NGANDIOUF,GATTY YARAM 2,1,477,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,MBAKHENE,1,302,ECOLE ELEMENTAIRE SALLE 1
TIVAOUANE,NGANDIOUF,MBAKHISSE,1,443,SALLE CLASSE
TIVAOUANE,NGANDIOUF,NDALENGUER,1,255,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,NDIAKHERE,1,446,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,NDIAYENE DIOP,1,394,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,NDIOBENE TAYE,1,387,ECOLE ELEMENTAIRE SALLE 1
TIVAOUANE,NGANDIOUF,NDIOMPY,1,452,SALLE CLASSE
TIVAOUANE,NGANDIOUF,NDOP GADIAGA,1,534,SALLE CLASSE
TIVAOUANE,NGANDIOUF,NGANDIOUF,1,558,SALLE CLASSE 1
TIVAOUANE,NGANDIOUF,NGANDIOUF,2,556,SALLE CLASSE 2
TIVAOUANE,NGANDIOUF,NGUEMBE,1,396,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,NGUEYE NGUEYE,1,429,SALLE CLASSE
TIVAOUANE,NGANDIOUF,SAM DIENG,1,197,ABRI PROVISOIRE
TIVAOUANE,NGANDIOUF,THIATHIOUR,1,450,ABRI PROVISOIRE
