DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KEBEMER,NGOURANE OUOLOF,BAKHIYA NDIAYE,01,340,ECOLE CLASSE CE1 A
KEBEMER,NGOURANE OUOLOF,DIOKOUL FALL,01,376,ECOLE CLASSE CI
KEBEMER,NGOURANE OUOLOF,ECOLE NGOURANE OUOLOF,01,381,ECOLE CLASSE CE1 A
KEBEMER,NGOURANE OUOLOF,ECOLE NGOURANE OUOLOF,02,381,ECOLE CLASSE CM1 A
KEBEMER,NGOURANE OUOLOF,ECOLE NGOURANE OUOLOF,03,380,ECOLE CLASSE CM2 A
KEBEMER,NGOURANE OUOLOF,KHADJI GUEYE,01,348,ECOLE CLASSE CE2 A
KEBEMER,NGOURANE OUOLOF,KIR DIOM,01,173,ECOLE CLASSE CI
KEBEMER,NGOURANE OUOLOF,LOYENE SYLLA,01,310,ECOLE CLASSE CM2 A
KEBEMER,NGOURANE OUOLOF,MBAROM DIOP,01,464,ECOLE CLASSE CM1 A
KEBEMER,NGOURANE OUOLOF,MBISSIS DIA,01,147,ECOLE CLASSE CM1 A
KEBEMER,NGOURANE OUOLOF,MERINA TALL,01,200,ECOLE CLASSE CI
KEBEMER,NGOURANE OUOLOF,NDANGOUR NDIAYE,01,101,ABRI PROVISOIRE
KEBEMER,NGOURANE OUOLOF,NDJINIAKH FALL,01,451,ECOLE CLASSE CM1 A
KEBEMER,NGOURANE OUOLOF,NGAYE DIAWAR,01,375,ECOLE CLASSE CM1
KEBEMER,NGOURANE OUOLOF,THIECKENE SECK,01,310,ECOLE CLASSE CI
KEBEMER,NGOURANE OUOLOF,THIELBATI GOUMBALA,01,96,ABRI PROVISOIRE
