DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KEBEMER,KAB GAYE,DAROU DIA,01,254,ECOLE ARABE DAROU DIA
KEBEMER,KAB GAYE,KAB GAYE,01,545,ECOLE CLASSE CE 2
KEBEMER,KAB GAYE,KEUR MBAYE NDAO,01,128,KEUR MBAYE NDAO CLASSE CI
KEBEMER,KAB GAYE,LAMBANE VILANE,01,494,ECOLE CLASSE CI
KEBEMER,KAB GAYE,LOMPOUL,01,563,ECOLE CLASSE CE 1
KEBEMER,KAB GAYE,LOMPOUL,02,563,ECOLE CLASSE CE 2
KEBEMER,KAB GAYE,MERINA NDIAYE,01,206,ECOLE CLASSE CM 1
KEBEMER,KAB GAYE,NGATT OUOLOF,01,302,ABRI PROVISOIRE
KEBEMER,KAB GAYE,NGUEBAL,01,330,ECOLE CLASSE CI
KEBEMER,KAB GAYE,TALENE GAYE,01,512,ECOLE CLASSE CP
KEBEMER,KAB GAYE,TAVA FALL,01,313,ECOLE TAVA BA CLASSE CI
KEBEMER,KAB GAYE,TEUMB MBAYE,01,292,ECOLE CLASSE CI
KEBEMER,KAB GAYE,THIAKHAO GAYE,01,267,ECOLE CLASSE CE 2
KEBEMER,KAB GAYE,TOURE NGUEUNE,01,110,ECOLE CLASSE CE 1
