DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,SOMONE,SOMONE,1,586,CLASSE CE1 A
MBOUR,SOMONE,SOMONE,2,586,CLASSE CE1 B
MBOUR,SOMONE,SOMONE,3,584,CLASSE CE2 A
MBOUR,SOMONE,SOMONE,4,594,CLASSE CM1 B
MBOUR,SOMONE,SOMONE,5,586,CLASSE CM1 A
MBOUR,SOMONE,SOMONE,6,583,SALLE DE CLASSE
MBOUR,SOMONE,SOMONE,7,578,SALLE DE CLASSE
MBOUR,SOMONE,SOMONE,8,580,SALLE DE CLASSE
MBOUR,SOMONE,SOMONE,9,586,ECOLE ELEMENTAIRE SALLE DE CLASSE
MBOUR,SOMONE,SOMONE,10,497,ECOLE ELEMENTAIRE SALLE DE CLASSE
