DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,POPENGUINE,NDAYANE,1,590,CLASSE CM1 A
MBOUR,POPENGUINE,NDAYANE,2,585,CLASSE CM1 B
MBOUR,POPENGUINE,NDAYANE,3,588,ECOLE ELEMENTAIRE SALLE 3
MBOUR,POPENGUINE,NDAYANE,4,588,CLASSE CM2 A
MBOUR,POPENGUINE,NDAYANE,5,564,SALLE DE CLASSE
MBOUR,POPENGUINE,NDAYANE,6,582,SALLE DE CLASSE
MBOUR,POPENGUINE,NDAYANE,7,539,ECOLE ELEMENTAIRE SALLE 7
MBOUR,POPENGUINE,NDAYANE,8,196,ECOLE ELEMENTAIRE SALLE 8
MBOUR,POPENGUINE,POPENGUINE,1,536,CLASSE CM2
MBOUR,POPENGUINE,POPENGUINE,2,535,CLASSE CE1 A
MBOUR,POPENGUINE,POPENGUINE,3,537,CLASSE CM2
MBOUR,POPENGUINE,POPENGUINE,4,536,SALLE DE CLASSE
MBOUR,POPENGUINE,POPENGUINE SERERE,1,511,CLASSE CE1
MBOUR,POPENGUINE,POPENGUINE SERERE,2,256,SALLE DE CLASSE
