DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,1,445,SALLE 1
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,2,446,SALLE 2
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,3,448,SALLE 3
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,4,446,SALLE 4
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,5,444,SALLE 5
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,6,446,SALLE 6
MBOUR,MBOUR,C E M ELHADJI AHMADOU LAMINE DABO,7,446,SALLE 7
MBOUR,MBOUR,CEM GOUYE MOURIDE,1,521,SALLE 1
MBOUR,MBOUR,CEM GOUYE MOURIDE,2,521,SALLE 2
MBOUR,MBOUR,CEM GOUYE MOURIDE,3,520,SALLE 3
MBOUR,MBOUR,CHATEAU D'EAU NORD,1,585,CLASSE CM1 A
MBOUR,MBOUR,CHATEAU D'EAU NORD,2,583,CLASSE CM1 B
MBOUR,MBOUR,CHATEAU D'EAU NORD,3,586,CLASSE CM2 A
MBOUR,MBOUR,CHATEAU D'EAU NORD,4,588,CLASSE CM2 B
MBOUR,MBOUR,CHATEAU D'EAU NORD,5,585,CLASSE CI A
MBOUR,MBOUR,CHATEAU D'EAU NORD,6,584,CLASSE CI B
MBOUR,MBOUR,CHATEAU D'EAU NORD,7,585,CLASSE CP A
MBOUR,MBOUR,CHATEAU D'EAU NORD,8,584,CLASSE CP B
MBOUR,MBOUR,CHATEAU D'EAU NORD,9,584,CLASSE CE1 A
MBOUR,MBOUR,CHATEAU D'EAU NORD,10,587,CLASSE CE1 B
MBOUR,MBOUR,COLLEGE SAINT ESPRIT,1,414,CLASSE CIB
MBOUR,MBOUR,COLLEGE SAINT ESPRIT,2,415,CLASSE CPA
MBOUR,MBOUR,COLLEGE SAINT ESPRIT,3,415,CLASSE CPB
MBOUR,MBOUR,COLLEGE SAINT ESPRIT,4,413,CLASSE CE2 A
MBOUR,MBOUR,COLLEGE SAINT ESPRIT,5,416,CLASSE 1ERE L2
MBOUR,MBOUR,COLLEGE SAINT ESPRIT,6,414,CLASSE 2EME S
MBOUR,MBOUR,ECOLE ALDIABEL,1,563,SALLE 1
MBOUR,MBOUR,ECOLE ALDIABEL,2,565,SALLE 2
MBOUR,MBOUR,ECOLE ALDIABEL,3,567,SALLE 3
MBOUR,MBOUR,ECOLE ALDIABEL,4,558,SALLE 4
MBOUR,MBOUR,ECOLE ALDIABEL,5,569,SALLE 5
MBOUR,MBOUR,ECOLE ALDIABEL,6,565,SALLE 6
MBOUR,MBOUR,ECOLE ALDIABEL,7,567,SALLE 7
MBOUR,MBOUR,ECOLE ALDIABEL,8,564,SALLE 8
MBOUR,MBOUR,ECOLE ALDIABEL,9,568,SALLE 9
MBOUR,MBOUR,ECOLE ALDIABEL,10,563,SALLE 10
MBOUR,MBOUR,ECOLE ALDIABEL,11,558,SALLE 11
MBOUR,MBOUR,ECOLE ALDIABEL,12,402,SALLE 12
MBOUR,MBOUR,ECOLE BADARA SARR,1,254,CLASSE CE1B
MBOUR,MBOUR,ECOLE BADARA SARR,2,255,CLASSE CPB
MBOUR,MBOUR,ECOLE BADARA SARR,3,250,CLASSE CM2A
MBOUR,MBOUR,ECOLE BADARA SARR,4,254,CLASSE CM2B
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,1,485,CLASSE CIA
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,2,485,CLASSE CPA
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,3,486,CLASSE CE1A
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,4,485,CLASSE CE2A
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,5,484,CLASSE CM1A
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,6,485,CLASSE CM2A
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,7,486,CLASSE CIB
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,8,487,CLASSE CPB
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,9,486,CLASSE CE1B
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,10,485,CLASSE CE2B
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,11,486,CLASSE CM1B
MBOUR,MBOUR,ECOLE CHEIKH AHMADOU LO,12,485,CLASSE CM2B
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,1,542,CLASSE CE1A
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,2,540,CLASSE CE1B
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,3,542,CLASSE CPA
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,4,544,CLASSE CPB
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,5,541,CLASSE CE2B
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,6,542,CLASSE CM2B
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,7,541,CLASSE CM1B
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,8,543,CLASSE CM2A
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,9,540,CLASSE CE2A
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,10,543,CLASSE CM1A
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,11,542,CLASSE CIB
MBOUR,MBOUR,ECOLE CHEIKH DEMBA NIANG,12,543,CLASSE CIA
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,1,581,CLASSE CE1B
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,2,580,CLASSE CE1A
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,3,577,CLASSE CPB
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,4,581,CLASSE CPA
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,5,576,CLASSE CIB
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,6,584,CLASSE CIA
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,7,580,CLASSE CM2B
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,8,588,CLASSE CM2A
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,9,581,CLASSE CM1B
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,10,580,CLASSE CM1A
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,11,586,CLASSE CE2 A
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,12,581,CLASSE CE2 B
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,13,584,CLASSE CM1
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,14,590,CLASSE CE2
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,15,578,CLASSE CP A
MBOUR,MBOUR,ECOLE DIAMAGUENE 2,16,486,CM1 A
MBOUR,MBOUR,ECOLE ELEMENTAIRE ZONE SONATEL,1,591,CLASSE CI B
MBOUR,MBOUR,ECOLE ELEMENTAIRE ZONE SONATEL,2,591,CLASSE CM1 A
MBOUR,MBOUR,ECOLE ELEMENTAIRE ZONE SONATEL,3,592,CLASSE CM2 B
MBOUR,MBOUR,ECOLE ELEMENTAIRE ZONE SONATEL,4,589,CLASSE CE1 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,1,593,ECOLE S CH. AMADOU MBACKE 1 CE2 A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,2,595,ECOLE S CH. AMADOU MBACKE 1 CM1 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,3,596,ECOLE S CH. AMADOU MBACKE 1 CM2 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,4,594,ECOLE S CH. AMADOU MBACKE 1 CM2 A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,5,592,ECOLE S CH. AMADOU MBACKE 1 CI B
