DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,NGAPAROU,NGAPAROU,1,576,CLASSE CM1 A
MBOUR,NGAPAROU,NGAPAROU,2,581,CLASSE CM1 B
MBOUR,NGAPAROU,NGAPAROU,3,580,CLASSE CM2 B
MBOUR,NGAPAROU,NGAPAROU,4,579,CLASSE CM2 A
MBOUR,NGAPAROU,NGAPAROU,5,579,CLASSE CM1 C
MBOUR,NGAPAROU,NGAPAROU,6,578,CLASSE CE2 A
MBOUR,NGAPAROU,NGAPAROU,7,583,CLASSE CE2 C
MBOUR,NGAPAROU,NGAPAROU,8,568,SALLE DE CLASSE
MBOUR,NGAPAROU,NGAPAROU,9,567,SALLE DE CLASSE
MBOUR,NGAPAROU,NGAPAROU,10,573,SALLE DE CLASSE
MBOUR,NGAPAROU,NGAPAROU,11,569,ECOLE ELEMENTAIRE SALLE 11
MBOUR,NGAPAROU,NGAPAROU,12,395,ECOLE ELEMENTAIRE SALLE 12
