DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBACKE,TAIF,BAYLA,1,532,CLASSE CE
MBACKE,TAIF,BAYLA,2,228,CLASSE CM2
MBACKE,TAIF,BOMBALI,1,234,CALSSE CP
MBACKE,TAIF,BOUL ERI NDIOLOFENE,1,487,CLASSE CM
MBACKE,TAIF,BOUL ERI NDIOLOFENE,2,442,CLASSE CE2
MBACKE,TAIF,ECOLE ELEMENTAIRE DANKI,1,390,SALLE DE CLASSE
MBACKE,TAIF,ECOLE ELEMENTAIRE NDAME,1,292,SALLE DE CLASSE
MBACKE,TAIF,SANDATOU,1,120,CLASSE CP
MBACKE,TAIF,TAIF,1,579,CLASSE CE1
MBACKE,TAIF,TAIF,2,582,CLASSE CE2
MBACKE,TAIF,TAIF,3,580,CLASE CM1
MBACKE,TAIF,TAIF,4,579,CLASSE CI
MBACKE,TAIF,TAIF,5,578,CLASSE CM2
MBACKE,TAIF,TAIF,6,580,CLASSE CP
MBACKE,TAIF,TAIF,7,581,SALLE DE CLASSE
MBACKE,TAIF,TOUBA NABA,1,495,CLASSE CI
MBACKE,TAIF,TOUBA NABA,2,242,SALLE DE CLASSE
MBACKE,TAIF,TOUBA NGHAYE,1,377,CLASSE CE
MBACKE,DAROU SALAM TYP,BOUSTANE MBACKE,1,284,CLASSE CM2
MBACKE,DAROU SALAM TYP,DAROU SALAM TYP,1,560,CLASSE CM2
MBACKE,DAROU SALAM TYP,DAROU SALAM TYP,2,559,CLASSE CP
MBACKE,DAROU SALAM TYP,ECOLE DAROU GUEYE,1,291,CLASSE CE1
MBACKE,DAROU SALAM TYP,ECOLE TAOFEKH KHAYGA,1,394,CLASSE CM1
MBACKE,DAROU SALAM TYP,MAGASIN VILLAGEOIS NASROU GRIGNEL,1,192,SALLE 2
MBACKE,DAROU SALAM TYP,NASROU MBACKE,1,358,CLASSE CI
MBACKE,TOUBA MBOUL,DIAORE COUTA,1,366,CLASSE CM1
MBACKE,TOUBA MBOUL,DIAWE SERERE,1,241,CLASSE CM1
MBACKE,TOUBA MBOUL,ECOLE KEUR MADIOP SERERE,1,463,SALLE DE CLASSE
MBACKE,TOUBA MBOUL,KAMADOU,1,417,CLASSE CE1
MBACKE,TOUBA MBOUL,MAGASIN PUBLIQUE SEO TOURE,1,313,SALLE 2
MBACKE,TOUBA MBOUL,NDOYENE,1,399,CLASSE CP
MBACKE,TOUBA MBOUL,PATHIEME 1,1,393,CLASSE CP
MBACKE,TOUBA MBOUL,TOUBA MBOUL,1,431,CLASSE CI
MBACKE,TOUBA MBOUL,TOUBA MBOUL,2,431,CLASSE CE2
MBACKE,TOUBA MBOUL,TOUBA MBOUL,3,432,CLASSE CM2
MBACKE,TOUBA MOSQUEE,AFFE,01,220,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,01,548,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,02,550,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,03,552,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,04,551,MARCHE ALIA ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,05,554,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,06,554,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,07,554,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,08,554,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,09,553,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,10,551,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,11,554,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,ALIA,12,553,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BACOURA,01,352,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BANGATHIE,01,165,CLASSE CP
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,01,568,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,02,569,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,03,566,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,04,568,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,05,567,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,06,569,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,07,567,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,08,566,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,09,569,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,10,568,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,11,569,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR NIANG X CORNICHE RTE SOLBOCK,12,568,ABRI PROVISOIRE
