DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KOUNGHEUL,LOUR ESCALE,BELEL BABOU,01,597,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,COURA KHAYE,01,465,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,COURA MOURIDE,01,588,CASE DE SANTE
KOUNGHEUL,LOUR ESCALE,COURA THIOBERI,01,327,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,DAROU SALAM NGUEYENE,01,218,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,GOUYE DIARAF CAMPEMENT,01,333,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,HAMDALLAYE PEULH,01,349,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,01,506,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,02,528,ECOLE SALLE 2
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,03,528,MAISON COMMUNAUTAIRE
KOUNGHEUL,LOUR ESCALE,LOUR ESCALE 2,04,501,ECOLE SALLE 5
KOUNGHEUL,LOUR ESCALE,MEDINA TOBENE 1,01,341,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,NDIAYENE LOUR,01,570,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,NGOUYE DIARAF MOURIDE,01,458,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,NIOLE PEULH,01,218,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,SOBEL DIAM DIAM,01,316,ECOLE SALLE 1
KOUNGHEUL,LOUR ESCALE,SOBEL DIAM DIAM,02,317,ECOLE SALLE 2
KOUNGHEUL,LOUR ESCALE,SOBEL NIOLE,01,258,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA ALI MBENDA,01,343,CASE DE SANTE
KOUNGHEUL,LOUR ESCALE,TOUBA ALI MBENDA,02,345,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA ALI MBENDA 2,01,161,DAROU DAME LEYE ECOLE CLASSE CE1
KOUNGHEUL,LOUR ESCALE,TOUBA GALLO,01,318,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA THIARENE,01,405,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,TOUBA THIARENE,02,405,ABRI PROVISOIRE
KOUNGHEUL,LOUR ESCALE,YETTI KHAYE,01,565,CASE DE SANTE
