DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KOUNGHEUL,NGAINTHE PATE,BOULEL DEMBA BA,01,226,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,NGAINTHE PATE,DAROU KHADIM,01,223,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,DAROU MOUSSA,01,158,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,DIOULMACK,01,126,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,FASS THIOYENE,01,149,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,GAINTE PATHE,01,596,ECOLE SALLE 1
KOUNGHEUL,NGAINTHE PATE,GAINTE PATHE,02,595,ECOLE SALLE 2
KOUNGHEUL,NGAINTHE PATE,KANDIANE,01,327,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,LOUMBOL,01,338,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,MEDINA FASS,01,116,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,MEDINA NDIAYENE,01,331,ECOLE SALLE 1
KOUNGHEUL,NGAINTHE PATE,MEDINA SAMBENE,01,465,ECOLE SALLE 1
KOUNGHEUL,NGAINTHE PATE,MISSIRAH THIOYENE,01,466,ECOLE SALLE 1
KOUNGHEUL,NGAINTHE PATE,NGOUYE DIERI,01,372,ECOLE SALLE 1
KOUNGHEUL,NGAINTHE PATE,NGOUYE DIERI,02,372,ECOLE SALLE 2
KOUNGHEUL,NGAINTHE PATE,SIDACK,01,462,ECOLE SALLE 1
KOUNGHEUL,NGAINTHE PATE,THIEPPE,01,328,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,NGAINTHE PATE,THIOBE NDIOUFENE,01,321,ABRI PROVISOIRE
KOUNGHEUL,NGAINTHE PATE,THIOYENE,01,190,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,NGAINTHE PATE,TOUBA ALIE,01,492,ECOLE ELEMENTAIRE SALLE 1
KOUNGHEUL,NGAINTHE PATE,YESSI,01,302,ECOLE ELEMENTAIRE SALLE 1
