DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,1,556,CLASSE CE 2
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,2,558,CLASSE CI A
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,3,559,CLASSE CM2 A
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,4,564,CLASSE CM2 B
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,5,554,CLASSE CM 1
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,6,557,CLASSE CI B
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,7,551,SALLE DE CLASSE
DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,8,320,SALLE 8
DAGANA,ROSS BETHIO,ECOLE SANTHIABA,1,558,CLASSE CE 2
DAGANA,ROSS BETHIO,ECOLE SANTHIABA,2,559,CLASSE CI
DAGANA,ROSS BETHIO,ECOLE SANTHIABA,3,558,CLASSE CE 1
DAGANA,ROSS BETHIO,NDIORNO,1,555,CLASSE CM2 B
DAGANA,ROSS BETHIO,NDIORNO,2,561,CLASSE CE 2
DAGANA,ROSS BETHIO,NDIORNO,3,412,SALLE DE CLASSE
DAGANA,ROSS BETHIO,ODABE NAWAR 2,1,276,CLASSE CP
DAGANA,ROSS BETHIO,RAYNABE 1,1,574,CLASSE CE 2
DAGANA,ROSS BETHIO,RAYNABE 1,2,239,SALLE DE CLASSE
