DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
DAGANA,GAE,GAE,1,571,CLASSE CI A
DAGANA,GAE,GAE,2,570,CLASSE CE1 B
DAGANA,GAE,GAE,3,570,CLASSE CE2 B
DAGANA,GAE,GAE,4,572,CLASSE CM1 A
DAGANA,GAE,GAE,5,567,CLASSE CM1 B
DAGANA,GAE,GAE,6,571,CLASSE CM2 A
DAGANA,GAE,GAE,7,569,CLASSE CM2 B
DAGANA,GAE,GAE,8,572,CLASSE CE 2 A
DAGANA,GAE,GAE,9,571,CLASSE CE1 A
DAGANA,GAE,GAE,10,572,CLASSE CP
DAGANA,GAE,GOUMEL,1,209,CLASSE CE 1
DAGANA,GAE,NDIAREME,1,566,CLASSE CI
DAGANA,GAE,NDIAREME,2,568,CLASSE CP
DAGANA,GAE,NDIAREME,3,259,CLASSE CM1
