DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
PODOR,MERI,ABDALLAH,1,416,CLASSE CE2
PODOR,MERI,ABDALLAH,2,416,CLASSE CI
PODOR,MERI,BITTO,1,360,CLASSE CP2
PODOR,MERI,DIAOBE MBOUMBA,1,442,CLASSE CE1
PODOR,MERI,DIAOBE MBOUMBA,2,442,CLASSE CI
PODOR,MERI,DIOUDE DIABE,1,599,CLASSE CP2
PODOR,MERI,DIOUDE DIABE,2,594,CLASSE CE1
PODOR,MERI,DIOUDE DIABE,3,596,CLASSE CE2
PODOR,MERI,FONDE ELIMANE,1,445,CLASSE CE2
PODOR,MERI,FONDE GANDE,1,531,CLASSE CP2
PODOR,MERI,LOUMBI,1,224,CLASSE CE1
PODOR,MERI,MBARKI,1,292,ECOLE CLASSE CP
PODOR,MERI,MERI,1,565,CLASSE CM1
PODOR,MERI,MERI,2,563,CLASSE CE2
PODOR,MERI,MERI,3,566,CLASSE CE1
PODOR,MERI,MERI,4,566,CLASSE CP2
PODOR,MERI,MERI,5,566,CLASSE CM2
PODOR,MERI,MERI,6,566,CLASSE CM2 B
PODOR,MERI,NDIOUGANABE PEULH,1,293,ABRI PROVISOIRE
PODOR,MERI,NOUMA,1,522,CLASSE CM2
PODOR,MERI,SOUBALO MBOUMBA,1,344,CLASSE CE2
PODOR,MERI,SOURAYE,1,465,CLASSE CE2
PODOR,MERI,THIOUBALEL,1,549,CLASSE CP1
PODOR,MERI,THIOUBALEL,2,547,CLASSE CP2
PODOR,MERI,THIOUBALEL,3,549,CLASSE CM1
PODOR,MERI,WOURO ALPHALI,1,363,ABRI PROVISOIRE
