REGION,DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
SEDHIOU,GOUDOMP,KOLIBANTANG,BANTANDIANG,2,301,CLASSE CM1
SEDHIOU,GOUDOMP,KOLIBANTANG,KATABINA,1,105,ECOLE ELEMENTAIRE CLASSE CE2
SEDHIOU,GOUDOMP,KOLIBANTANG,KERACOUNDA,1,280,CLASSE CI
SEDHIOU,GOUDOMP,KOLIBANTANG,KERACOUNDA,2,281,CLASSE CE1
SEDHIOU,GOUDOMP,KOLIBANTANG,KOKOUM PEULH,1,99,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,KOLIBANTANG,KOLIBANTANG,1,267,CLASSE CI
SEDHIOU,GOUDOMP,KOLIBANTANG,KOLIBANTANG,2,265,CLASSE CP
SEDHIOU,GOUDOMP,KOLIBANTANG,MAKA,1,424,CLASSE CI
SEDHIOU,GOUDOMP,KOLIBANTANG,MEDINA DEMBA SOW,1,181,ECOLE ELEMENTAIRE CM2
SEDHIOU,GOUDOMP,KOLIBANTANG,MISSIRA BOURBON,1,186,CLASSE CI
SEDHIOU,GOUDOMP,KOLIBANTANG,MOBAYA,1,347,CLASSE CI
SEDHIOU,GOUDOMP,KOLIBANTANG,MOYAFARA,1,355,CLASSE CI
SEDHIOU,GOUDOMP,KOLIBANTANG,SARE HALAL,1,382,CLASSE CM2
SEDHIOU,GOUDOMP,KOLIBANTANG,SOBALI,1,278,CLASSE CI
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,BEYLAN,1,256,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,BINAKO,1,381,ECOLE ELEMENTAIRE SALLE1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,DJIDADJI MANDINGUE,1,434,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,KARANTABA SOUCOUTOTO,1,306,SALLE ECOLE ELEMENTAIRE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,KIGNINE,1,296,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,KOUGNARA DOUMA,1,362,SALLE ECOLE ELEMENTAIRE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,KOUGNARA DOUMA,2,360,ECOLE  ELEMENTAIRE  SALLE 2
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,MANGAROUNGOU DOUMA,1,357,ECOLE ELEM MANGAROUNGOU 2 SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,MANGAROUNGOU SANTO,1,278,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,MANGAROUNGOU SANTO,2,279,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,MISSIRA MANGAROUNGOU,1,387,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA DJIRBAN,1,266,ECOLE ELEMENTAIRE CLASSE CE2
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,SEGAFOULA,1,263,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,MANGAROUNGOU SANTO,SOUMACOUNDA,1,341,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,NIAGHA,BAMBADALLA BA,1,265,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,NIAGHA,BAMBADALLA BA,2,263,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,NIAGHA,BANTANGNEL,1,347,CLASSE CI
SEDHIOU,GOUDOMP,NIAGHA,BANTANGNEL,2,348,CLASSE CE2
SEDHIOU,GOUDOMP,NIAGHA,HINAKO,1,497,CLASSE CI
SEDHIOU,GOUDOMP,NIAGHA,KITIME,1,292,CLASSE CI
SEDHIOU,GOUDOMP,NIAGHA,KITIME,2,291,CLASSE CE1
SEDHIOU,GOUDOMP,NIAGHA,MALIFARA,1,210,CLASSE CM2
SEDHIOU,GOUDOMP,NIAGHA,NIAGHA,1,515,CLASSE CI
SEDHIOU,GOUDOMP,NIAGHA,NIAGHA,2,517,CLASSE CE1
SEDHIOU,GOUDOMP,NIAGHA,SARE KOUNDIAN,1,236,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,NIAGHA,SARE META,1,360,CLASSE CI
SEDHIOU,GOUDOMP,NIAGHA,SARE NIAKO,1,470,CLASSE CI
SEDHIOU,GOUDOMP,NIAGHA,SARE SARA BOUYA,1,137,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,NIAGHA,SARE TENING,1,535,CLASSE CM2
SEDHIOU,GOUDOMP,SAMINE,SAMINE ESCALE,1,534,ECOLE ELEMENTAIRE CM2
SEDHIOU,GOUDOMP,SAMINE,SAMINE ESCALE,2,546,ECOLE ELEMENTAIRE CE1
SEDHIOU,GOUDOMP,SAMINE,SAMINE ESCALE,3,544,ECOLE ELEMENTAIRE CP
SEDHIOU,GOUDOMP,SAMINE,SAMINE ESCALE,4,541,ECOLE ELEMENTAIRE CM1
SEDHIOU,GOUDOMP,SAMINE,SAMINE ESCALE,5,283,CLASSE CE2
SEDHIOU,GOUDOMP,SAMINE,SAMINE SANTO,1,433,CEM SALLE 5E
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,ATHIOUFA,1,285,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,BANI,1,207,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,BOUKAOUR,1,310,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,DJIMASSAR,1,184,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,DJIMBANA,1,329,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,DJIMBANA,2,328,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,ECOLE DE BONDALI,1,216,CLASSE CM2
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,ECOLE ELEMENTAIRE BOUTOGHOL,1,176,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,FARABA,1,193,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,HAMDALAYE,1,409,ECOLE ELEMENTAIRE CLASSE CE1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,KOLANE BALANTE,1,575,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,MANDINA BALANTE 2,1,458,ECOLE ELEMENTAIRE SALLE1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,MANDINA PEULH,1,156,ECOLE ELEMENTAIRE CM1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,MANECOUNDA 1,1,343,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,MISSIRA SAFANE,1,270,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,MISSIRA SAFANE,2,270,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,NIAFOR SANTO,1,563,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,NIAFOR SANTO,2,42,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,SAFANE,1,533,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,1,549,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,2,550,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,3,559,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,4,216,CLASSE CM2 A
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,TEMENTO MANDINGUE,1,278,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,TERIMBASSE BALANTE,1,195,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,TERIMBASSE BALANTE,2,197,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,THIAR,1,274,ECOLE ELEMENTAIRE CLASSE CE2
SEDHIOU,GOUDOMP,SIMBANDI BALANTE,THIAR,2,275,ECOLE ELEMENTAIRE CLASSE CP
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,BISSASSOU DOUMA,1,246,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,BISSASSOU SANTO,1,446,CLASSE CI
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,BOUCARCOUNDA,1,201,CLASSE CI
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,BOUCARCOUNDA,2,201,CLASSE CE1
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,DAFIA,1,167,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,ECOLE ELEMENTAIRE BADOBAR DOUMA,1,119,CLASSE CE2
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,KAROUMBOU,1,569,CLASSE CI
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,MANCOLICOUNDA,1,293,CLASSE CI
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,MANCOLICOUNDA,2,292,CLASSE CE1
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SAMBOUCOUNDA,1,450,ECOLE ELEMENTAIRE CM2
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SIMBANDI BRASSOU BALANTE,1,566,CLASSE CI
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SIMBANDI BRASSOU BALANTE,2,557,CLASSE CP
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SIMBANDI BRASSOU BALANTE,3,553,CLASSE CE1
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SIMBANDI BRASSOU BALANTE,4,562,CLASSE CP2
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,SIMBANDI BRASSOU BALANTE,5,293,CLASSE CM2
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,WALICOUNDA SOUCOUTOTO,1,268,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,SIMBANDI BRASSOU,WALICOUNDA SOUCOUTOTO,2,267,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,TANAFF,BADING,1,195,ABRI PROVISOIRE
SEDHIOU,GOUDOMP,TANAFF,TANAFF,1,535,CLASSE CI
SEDHIOU,GOUDOMP,TANAFF,TANAFF,2,541,CLASSE CP
SEDHIOU,GOUDOMP,TANAFF,TANAFF,3,542,CLASSE CE1
SEDHIOU,GOUDOMP,TANAFF,TANAFF,4,535,CLASSE CE2
SEDHIOU,GOUDOMP,TANAFF,TANAFF,5,535,SALLE DE CLASSE
SEDHIOU,GOUDOMP,TANAFF,TANAFF,6,535,SALLE DE CLASSE
SEDHIOU,GOUDOMP,YARANG BALANTE,BAMBATO,1,248,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,BILASSAR BALANTE,1,377,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,FARADIANTO MANDINGUE,1,433,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,FASSADA,1,345,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,FASSANE,1,377,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,KANICO,1,229,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,KOUGNE MANDINGUE,1,331,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,LIMANE,1,406,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,SANOU SENEGAL,1,341,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,SATHIOUM,1,376,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,SINA,1,337,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,SINDIMA MANDINGUE,1,547,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,THIANAFF,1,310,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,GOUDOMP,YARANG BALANTE,YARANG BALANTE,1,546,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,GOUDOMP,YARANG BALANTE,YARANG BALANTE,2,547,ECOLE  ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,BAMBALI,BADIARI,1,232,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,BADIARI,2,232,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,BAMBALI,BAMBALI,1,534,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,BAMBALI,2,520,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,BAMBALI,BAMBALI,3,315,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,SEDHIOU,BAMBALI,BOUDHIEMAR MANDINGUE,1,428,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,BOUDHIE SAMINE,1,352,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,BOUDHIE SAMINE,2,350,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,BAMBALI,BOUNO,1,346,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,BOUNO,2,344,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,BAMBALI,FRANCOUNDA,1,422,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,KAPOL,1,392,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,KARANTABA NANI,1,342,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,MALIFARA,1,198,ECOLE ELEMENTAIRE
SEDHIOU,SEDHIOU,BAMBALI,MARONCOUNDA,1,238,ECOLE ELEMENTAIRE
SEDHIOU,SEDHIOU,BAMBALI,MISSIRA KARANTABA NANI,1,282,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,NGINDIR,1,339,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,NGINDIR,2,339,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,BAMBALI,SORANGE,1,376,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,TAMBANABA,1,312,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BAMBALI,TENDABA KINDAKAM,1,411,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,BEMET BIDJINI,BEME BIDJINI,1,335,ECOLE PRIMAIRE CLASSE CE 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,BEME BIDJINI,2,333,ECOLE PRIMAIRE CLASSE CI A
SEDHIOU,SEDHIOU,BEMET BIDJINI,BEME BIDJINI,3,334,ECOLE PRIMAIRE CM2
SEDHIOU,SEDHIOU,BEMET BIDJINI,BEME DIATTACOUNDA,1,177,ECOLE ELEMENTAIRE SALLE DE CLASSE
SEDHIOU,SEDHIOU,BEMET BIDJINI,BEMET DJIMANDE,1,162,ABRI PROVISOIRE
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAFAR DOUMA,1,305,ECOLE PRIMAIRE CLASSE CM 1
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAFAR DOUMA,2,305,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAFAR SANTO,1,244,ECOLE PRIMAIRE CLASSE CE 1
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAFAR SANTO,2,245,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAO BA,1,179,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAO BA,2,179,ECOLE PRIMAIRE CLASSE CM 1
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAO SIMACOUNDA,1,277,ECOLE PRIMAIRE CLASSE C M 1
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAO SIMACOUNDA,2,276,ECOLE PRIMAIRE CLASSE C E 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,DIAO SOUCOUTOTO,1,221,ABRI PROVISOIRE
SEDHIOU,SEDHIOU,BEMET BIDJINI,FRANCOUNDA DIOLA,1,259,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,FRANCOUNDA SARAKOLE,1,235,ECOLE PRIMAIRE CLASSE CE 1
SEDHIOU,SEDHIOU,BEMET BIDJINI,FRANCOUNDA SARAKOLE,2,235,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,SIBICOUROTO 2,1,248,ECOLE PRIMAIRE CLASSE CE 2
SEDHIOU,SEDHIOU,BEMET BIDJINI,SIBICOUROTO 2,2,248,ECOLE PRIMAIRE CLASSE CM 1
SEDHIOU,SEDHIOU,DIANAH MALARY,DIANNAH MALARI,1,521,SECRETARIAT
SEDHIOU,SEDHIOU,DIANAH MALARY,DIANNAH MALARI,2,517,CM2 B
SEDHIOU,SEDHIOU,DIANAH MALARY,DIANNAH MALARI,3,246,ECOLE CLASSE CP A
SEDHIOU,SEDHIOU,DIANAH MALARY,KEREVANE PAKAO,1,291,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIANNAH BA,DIANNAH BA,1,428,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIANNAH BA,DIANNAH BA,2,427,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DIANNAH BA,DIANNAH BA,3,428,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,SEDHIOU,DIANNAH BA,ECOLE ELEMENTAIRE DIOPCOUNDA,1,226,ABRI PROVISOIRE
SEDHIOU,SEDHIOU,DIANNAH BA,KARCIA,1,510,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIANNAH BA,SARE DANSA,1,246,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIANNAH BA,SARE DJIMBI,1,265,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIANNAH BA,SARE YERO SOW,1,172,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIANNAH BA,TOUBACOUTA MANDINGUE,1,307,ECOLE ELEMENTAIRE ABRI PROVI.
SEDHIOU,SEDHIOU,DIENDE,AYNOUSSALAM,1,100,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,BAKOUM MANDINGUE,1,137,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,BAKOUM MANDINGUE,2,140,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DIENDE,BISSARY,1,283,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,BOUSSOURA,1,136,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,1,339,ECOME ELELENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,DIENDE,1,399,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,DIENDE,2,400,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DIENDE,DIENDE,3,399,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,SEDHIOU,DIENDE,ECOLE ELEMENTAIRE BADIANDIAN DIOLA,1,182,SALLE 1
SEDHIOU,SEDHIOU,DIENDE,IDA,1,167,ECOLE ELEMENTAIRE
SEDHIOU,SEDHIOU,DIENDE,KOUNAYAN MANCAGNE,1,259,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,KOUNAYAN MANDINGUE,1,260,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,MANDINA FINDIFETO,1,300,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,SALIKEGNE,1,447,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,SITABA,1,317,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,TOURECOUNDA,1,208,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DIENDE,TOURECOUNDA,2,207,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DIENDE,U.C.1. BLOC VILLAGE,1,443,ECOLE ELEMENTAIRE
SEDHIOU,SEDHIOU,DIENDE,U.C.1. BLOC VILLAGE,2,440,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIBABOUYA,DJIBABOUYA,1,438,ECOLE PRIMAIRE CLASSE CE 2
SEDHIOU,SEDHIOU,DJIBABOUYA,DJIBABOUYA,2,437,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,DJIBABOUYA,DJIBABOUYA,3,438,ECOLE PRIMAIRE CLASSE CM 1
SEDHIOU,SEDHIOU,DJIBABOUYA,KOUNOUNDING DIOYE,1,117,ECOLE PRIMAIRE CLASSE CM 1
SEDHIOU,SEDHIOU,DJIBABOUYA,MARAKISSA,1,376,ECOLE PRIMAIRE CLASSE CM 2
SEDHIOU,SEDHIOU,DJIBABOUYA,MARAKISSA,2,377,ECOLE PRIMAIRE CLASSE CE 2
SEDHIOU,SEDHIOU,DJIBABOUYA,MARSASSOUM SANTO,1,283,ECOLE PRIMAIRE CLASSE CM 1
SEDHIOU,SEDHIOU,DJIBABOUYA,MARSASSOUM SANTO,2,286,ECOLE PRIMAIRE CLASSE CI
SEDHIOU,SEDHIOU,DJIREDJI,BADJICOUNDA BAINOUNK,1,167,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,BALMADOU,1,247,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,BOUMOUDA,1,244,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,BOUMOUDA SOUCOTO,1,483,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIREDJI,DAKABANTANG,1,512,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,DAKABANTANG,2,511,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIREDJI,DIAGNONDING,1,222,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,DJIREDJI,1,535,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,DJIREDJI,2,533,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIREDJI,DJIREDJI,3,317,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,SEDHIOU,DJIREDJI,KARANTABA LINKETO,1,431,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,MADINA EL HADJI SOUANE,1,388,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,MADINA LINKETO,1,346,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,SAMET,1,208,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,SINDINA,1,378,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,SINDINA,2,378,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIREDJI,SINGHERE,1,297,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,SINGHERE,2,297,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIREDJI,TINGTINGKOME DIOLA,1,382,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,DJIREDJI,TINGTINGKOME DIOLA,2,383,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,DJIREDJI,TOUBA,1,462,ECOLE LELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,BABIRA,1,265,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,BARI,1,247,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,BASSAF,1,364,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,HAMDANY,1,254,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,KEUR HABIB,1,249,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,KOUSSY,1,447,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,KOUSSY,2,446,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,KOUSSY,KOUSSY,3,447,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,SEDHIOU,KOUSSY,NIMAYA U C 1,1,262,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,KOUSSY,NIMZAT,1,384,ABRI PROVISOIRE
SEDHIOU,SEDHIOU,KOUSSY,SANKOUYA,1,186,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SEDHIOU,KOUSSY,SOUCOUTOTO,1,295,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SEDHIOU,MARSSASSOUM,C.E.M./MARSASSOUM,1,544,CLAC BV1
SEDHIOU,SEDHIOU,MARSSASSOUM,C.E.M./MARSASSOUM,2,538,CLAC BV2
SEDHIOU,SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,1,583,CLASSE CE2 A
SEDHIOU,SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,2,583,CLASSE CE2 B
SEDHIOU,SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,3,584,CLASSE CE1 A
SEDHIOU,SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,4,52,CLASSE CE1 B
SEDHIOU,SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 2,1,595,SALLE 2
