DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,1,576,SALLE 1 BLOC ADMIN
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,2,577,SALLE 2 BLOC ADMIN
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,3,574,SALLE 3 BLOC ADMIN
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,4,574,SALLE 1 BLOC GARDIEN
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,5,574,VESTIAIRE 1
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,6,574,VESTIAIRE 3
THIES,THIES NORD,COMPLEXE SPORTIF DE MEDINA FALL,7,573,VESTIAIRE 4
THIES,THIES NORD,DIASSAP,1,266,ABRI PROVISOIRE
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,1,573,ECOLE MOUSSA DIOUM CI A
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,2,567,ECOLE MOUSSA DIOUM CI B
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,3,571,ECOLE MOUSSA DIOUM CP A
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,4,574,ECOLE MOUSSA DIOUM CP B
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,5,568,ECOLE MOUSSA DIOUM CE 1 A
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,6,571,ECOLE MOUSSA DIOUM CE 1 B
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,7,561,ECOLE MOUSSA DIOUM
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,8,566,ECOLE MOUSSA DIOUM
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,9,573,ECOLE MOUSSA DIOUM
THIES,THIES NORD,DISPENSAIRE MUNICIPAL DIAKHAO,10,303,CLASSE CM1 B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,1,589,CLASSE CI A
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,2,584,ABRI PROVISOIRE CP A
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,3,590,CLASSE C1 A
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,4,589,CLASSE CE2 A
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,5,589,CLASSE CM1 A
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,6,589,CLASSE CM2 A
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,7,585,CLASSE CI B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,8,587,CLASSE CP B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,9,586,CLASSE C1 B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,10,586,CLASSE CE2 B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,11,587,CLASSE CM1 B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,12,587,CLASSE CM2 B
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,13,586,ABRI PROVISOIRE
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,14,581,ABRI PROVISOIRE
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,15,588,ABRI PROVISOIRE
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,16,584,ABRI PROVISOIRE
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,17,587,ABRI PROVISOIRE
THIES,THIES NORD,ECOLE CHEIKH IBRA FALL,18,585,ABRI PROVISOIRE
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,1,578,CLASSE CI A
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,2,577,CLASSE CP A
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,3,579,CLASSE CE1 A
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,4,576,CLASSE CE2 A
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,5,578,CLASSE CM1 A
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,6,579,CLASSE CP B
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,7,577,CLASSE CM1 B
THIES,THIES NORD,ECOLE CHEIKH SOULEYMANE DIOUF,8,578,CLASSE CM2 A
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,1,567,CLASSE CI
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,2,567,CLASSE CE1
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,3,561,CLASSE CM1
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,4,566,CLASSE CP B
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,5,563,CLASSE CE1 B
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,6,568,CLASSE CE2 B
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,7,565,CLASSE CM1 B
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,8,566,SALLE DE CLASSE
THIES,THIES NORD,ECOLE ELHADJ AMADOU BARRO NDIEGUENE,9,524,SALLE DE CLASSE
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,1,574,CLASSE CI A
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,2,580,CLASSE CP A
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,3,576,CLASSE CE1 A
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,4,574,CLASSE CE2 A
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,5,578,CLASSE CM1 A
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,6,576,CLASSE CI B
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,7,566,CLASSE CP B
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,8,571,CLASSE CE1 B
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,9,570,CLASSE CM1 B
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,10,572,CLASSE CE2 B
THIES,THIES NORD,ECOLE ELHADJ MOUNDIAYE THIAW,11,485,SALLE DE CLASSE
THIES,THIES NORD,ECOLE GABRIEL NDIONE,1,572,CLASSE CI A
THIES,THIES NORD,ECOLE GABRIEL NDIONE,2,573,CLASSE CP A
THIES,THIES NORD,ECOLE GABRIEL NDIONE,3,570,CLASSE CE1 A
THIES,THIES NORD,ECOLE GABRIEL NDIONE,4,572,CLASSE CE2 A
THIES,THIES NORD,ECOLE GABRIEL NDIONE,5,575,CLASSE CM1 A
THIES,THIES NORD,ECOLE GABRIEL NDIONE,6,573,CLASSE CM2 A
THIES,THIES NORD,ECOLE GABRIEL NDIONE,7,576,CLASSE CI B
THIES,THIES NORD,ECOLE GABRIEL NDIONE,8,569,CLASSE CP B
THIES,THIES NORD,ECOLE GABRIEL NDIONE,9,576,CLASSE CE1 B
THIES,THIES NORD,ECOLE GABRIEL NDIONE,10,563,CLASSE CE2 B
THIES,THIES NORD,ECOLE GABRIEL NDIONE,11,571,CLASSE CM1 B
THIES,THIES NORD,ECOLE GABRIEL NDIONE,12,577,SALLE DE CLASSE
THIES,THIES NORD,ECOLE GABRIEL NDIONE,13,322,BUREAU DU DIRECTEUR
THIES,THIES NORD,ECOLE IDRISSA DIOP,1,589,CLASSE CI A
THIES,THIES NORD,ECOLE IDRISSA DIOP,2,588,CLASSE CP A
