DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
THIES,THIES EST,CASE DES TOUT-PETIT,1,92,SALLE POLYVALENTE
THIES,THIES EST,C.E.M. DIAMAGUENE,1,508,SALLE S1
THIES,THIES EST,C.E.M. DIAMAGUENE,2,508,SALLE S2
THIES,THIES EST,C.E.M. DIAMAGUENE,3,507,SALLE S3
THIES,THIES EST,C.E.M. DIAMAGUENE,4,508,SALLE S4
THIES,THIES EST,C.E.M. DIAMAGUENE,5,508,SALLE 14
THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,1,543,ABRI PROVISOIRE SALLE 1
THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,2,547,ABRI PROVISOIRE SALLE 2
THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,3,544,ABRI PROVISOIRE SALLE 4
THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,4,534,ABRI PROVISOIRE SALLE 3
THIES,THIES EST,CENTRE CULTUREL LEO. S. SENGHOR,5,506,ABRI PROVISOIRE
THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,1,211,SALLE 1
THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,2,211,SALLE 2
THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,3,211,SALLE 3
THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,4,211,SALLE 4
THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,5,210,SALLE 5
THIES,THIES EST,CENTRE ENSEIGNEMENT PROFESSIONNEL,6,210,SALLE 7
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,1,552,CLASSE CI A
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,2,549,CLASSE CP A
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,3,551,CLASSE CE1 A
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,4,551,CLASSE CE2 A
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,5,549,CLASSE CM1 A
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,6,549,CLASSE CM2 A
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,7,549,CLASSE CI B
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,8,549,CLASSE CP B
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,9,549,CLASSE CE1 B
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,10,550,CLASSE CE2 B
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,11,549,CLASSE CM1 B
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,12,548,CLASSE CM 2 B
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,13,549,CLASSE CE1 C
THIES,THIES EST,ECOLE ABDOULAYE YAKHINE DIOP,14,550,CLASSE CE2 C
THIES,THIES EST,ECOLE ALY LO,1,584,CLASSE CI A
THIES,THIES EST,ECOLE ALY LO,2,587,CLASSE CP A
THIES,THIES EST,ECOLE ALY LO,3,587,CLASSE CE1 A
THIES,THIES EST,ECOLE ALY LO,4,587,CLASSE CE2 A
