DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KAOLACK,NDIEBEL,ECOLE DE BELELGADIALI,01,373,CLASSE CE2
KAOLACK,NDIEBEL,ECOLE DE DIAMCIRA,01,506,CLASSE CE2
KAOLACK,NDIEBEL,ECOLE DE KEUR MBAGNE DIOP,01,457,CLASSE CE2 A
KAOLACK,NDIEBEL,ECOLE DE KEUR MBAGNE DIOP,02,456,CLASSE CE2 B
KAOLACK,NDIEBEL,ECOLE DE KOUNG KOUNG SERERE,01,369,CLASSE CM1
KAOLACK,NDIEBEL,ECOLE DE KOUNG KOUNG THIALENE,01,173,CLASSE CM2
KAOLACK,NDIEBEL,ECOLE DE MBACKE SALOUM,01,297,CLASSE CE2
KAOLACK,NDIEBEL,ECOLE DE NDIBA,01,233,CLASSE CI
KAOLACK,NDIEBEL,ECOLE DE NDIEBEL,01,549,CLASSE CM2 B
KAOLACK,NDIEBEL,ECOLE DE NDIEBEL,02,549,CLASSE CE2 B
KAOLACK,NDIEBEL,ECOLE DE NDIEBEL,03,550,CLASSE CM1
KAOLACK,NDIEBEL,ECOLE GOVETHIE,01,365,CLASSE CP
KAOLACK,NDIEBEL,ECOLE KEUR MADIOUF,01,413,CLASSE CE1
KAOLACK,NDIEBEL,ECOLE NDALLANE KEUR MASSAMBA,01,163,CASSE CI
KAOLACK,NDIEBEL,NDALLANE MALICK NOR,01,328,CASE DE SANTE
