DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
SEDHIOU,MARSSASSOUM,C.E.M./MARSASSOUM,1,544,CLAC BV1
SEDHIOU,MARSSASSOUM,C.E.M./MARSASSOUM,2,538,CLAC BV2
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,1,583,CLASSE CE2 A
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,2,583,CLASSE CE2 B
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,3,584,CLASSE CE1 A
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 1,4,52,CLASSE CE1 B
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 2,1,595,SALLE 2
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 2,2,593,SALLE 3
SEDHIOU,MARSSASSOUM,ECOLE ELEMENTAIRE 2,3,591,SALLE 12
SEDHIOU,MARSSASSOUM,MANGUIR,1,159,FOYER DES JEUNES
