DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
FATICK,DJILASS,DJILASSE,01,595,ECOLE PUBLIQUE CLASSE SN1
FATICK,DJILASS,DJILASSE,02,594,ECOLE PUBLIQUE CLASSE SN3
FATICK,DJILASS,DJILASSE,03,596,ECOLE PUBLIQUE CLASSE SN5
FATICK,DJILASS,DJILASSE,04,596,ECOLE PUBLIQUE CLASSE SN7
FATICK,DJILASS,FAOYE,01,333,ECOLE PUBLIQUE CLASSE SN2
FATICK,DJILASS,FAOYE,02,336,ECOLE PUBLIQUE CLASSE SN 9
FATICK,DJILASS,ROH,01,153,ECOLE PUBLIQUE CLASSE SN2
FATICK,DJILASS,SOROBOUGOU,01,338,ECOLE PUBLIQUE CLASSE SN1
FATICK,DJILASS,SOUDIANE DIMLE,01,597,ECOLE PUBLIQUE CLASSE SN1
FATICK,DJILASS,SOUDIANE DIMLE,02,46,ECOLE PUBLIQUE SALLE DE CLASSE
FATICK,DJILASS,SOUDIANE THIELEME,01,369,ECOLE PUBLIQUE CLASSE SN2
FATICK,DJILASS,SOUDIANE THIELEME,02,369,ECOLE PUBLIQUE CLASSE S N 3
