DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MEDINA YORO FOULAH,NIAMING,KIBASSA,01,375,CLASSE CM1
MEDINA YORO FOULAH,NIAMING,KIBASSA,02,374,CLASSE CE1
MEDINA YORO FOULAH,NIAMING,KOURKOUR BALLA,01,478,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,LINGUEYEL PATHE DIAO,01,283,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,MBANE,01,461,CLASSE CE2
MEDINA YORO FOULAH,NIAMING,MEO NDIOBENE,01,199,CLASSE CM2
MEDINA YORO FOULAH,NIAMING,NIAMING,01,565,CLASSE CE2
MEDINA YORO FOULAH,NIAMING,NIAMING,02,39,CLASSE CM1
MEDINA YORO FOULAH,NIAMING,SAME YERO GUEYE,01,293,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,SARE SAMBA TENING,01,176,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,THIALLENE,01,359,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,TOUBA MBOYENE,01,366,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,TOUBA MBOYENE,02,366,ABRI PROVISOIRE
MEDINA YORO FOULAH,NIAMING,VELIA BOUNKA,01,387,CLASSE CE2
