DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KAOLACK,NDIEDIENG,DAROU NIANGHENE,01,111,ECOLE
KAOLACK,NDIEDIENG,DJILEKHAR,01,519,CLASSE CM1
KAOLACK,NDIEDIENG,DJILEKHAR,02,520,CLASSE CP
KAOLACK,NDIEDIENG,ECOLE ARABE THISSE MASS,01,165,SALLE DE CLASSE
KAOLACK,NDIEDIENG,HAFFE,01,231,CLASSE CI
KAOLACK,NDIEDIENG,HAFFE,02,232,CLASSE CM1
KAOLACK,NDIEDIENG,KEUR BANO PEULH,01,185,CLASSE CI
KAOLACK,NDIEDIENG,KEUR GUIRANE SERERE,01,364,ECOLE
KAOLACK,NDIEDIENG,KEUR MADIABOU,01,317,MAGASIN
KAOLACK,NDIEDIENG,KEUR MADICKE,01,198,CLASSE CE2
KAOLACK,NDIEDIENG,KEUR NIENE SERERE,01,332,CLASSE CE2
KAOLACK,NDIEDIENG,KEUR SACOU BAYDI,01,364,CLASSE CP
KAOLACK,NDIEDIENG,MBITEYENE ABDOU,01,397,CLASSE CI
KAOLACK,NDIEDIENG,MBITEYENE ABDOU,02,397,CLASSE CM1
KAOLACK,NDIEDIENG,MBOUDAYE SERERE,01,459,CLASSE CE1A
KAOLACK,NDIEDIENG,MBOUDAYE SERERE,02,459,CLASSE CM1A
KAOLACK,NDIEDIENG,MEDINA MALLE,01,208,ABRI PROVISOIRE
KAOLACK,NDIEDIENG,NDIAKHATE,01,453,CLASSE CI
KAOLACK,NDIEDIENG,NDIAKHATE,02,453,CLASSE CM1
KAOLACK,NDIEDIENG,NDIASSE SADIO,01,346,CLASSE CP
KAOLACK,NDIEDIENG,NDIEDIENG,01,555,CLASSE CE2A
KAOLACK,NDIEDIENG,NDIEDIENG,02,550,CLASSE CPA
KAOLACK,NDIEDIENG,NDIEDIENG,03,549,CLASSE CIA
KAOLACK,NDIEDIENG,NDIEDIENG,04,213,CLASSE CE2 B
KAOLACK,NDIEDIENG,NDIOBENE TALLENE,01,519,CLASSE CE2
KAOLACK,NDIEDIENG,PAYMAR OUOLOF,01,415,CLASSE CM1
KAOLACK,NDIEDIENG,SEKHELA DIARGA,01,301,CLASSE CE2
KAOLACK,NDIEDIENG,TALLENE,01,365,CASE DE SANTE
KAOLACK,NDIEDIENG,TAYBA NIANGHENE,01,330,ECOLE
KAOLACK,NDIEDIENG,THIAKHO NDJIGANE,01,455,ABRI PROVISOIRE
